sku_id,product_id,product_name,brand,category,model_number,original_price,manufacturing_date,launch_year,product_type,material_type,weight,dimensions,country_of_origin,expected_life_span,repairability_score
SKU10929,10929,Apple Furniture Device,Apple,Furniture,MDL10929,81709,2023-04-29,2025,Refurbished,Plastic,4,10x20x5,India,5,4
SKU10930,10930,Alienware m16,Dell,Laptop,MDL10930,72644,2024-02-24,2025,Refurbished,Aluminium,4,10x20x5,India,6,5
SKU10931,10931,Galaxy S24 Ultra,Samsung,Mobile,MDL10931,57563,2024-01-20,2025,Refurbished,Metal,10,10x20x5,India,4,8
SKU10932,10932,Galaxy SmartTag2,Samsung,Accessories,MDL10932,29961,2024-04-07,2025,Refurbished,Metal,7,10x20x5,India,5,3
SKU10933,10933,Samsung Furniture Device,Samsung,Furniture,MDL10933,94971,2024-11-03,2025,New,Metal,6,10x20x5,India,8,5
SKU10934,10934,Samsung Furniture Device,Samsung,Furniture,MDL10934,74533,2022-11-15,2025,Refurbished,Metal,2,10x20x5,India,5,6
SKU10935,10935,Pavilion 15,HP,Laptop,MDL10935,55504,2022-05-03,2025,Refurbished,Plastic,5,10x20x5,India,9,5
SKU10936,10936,Spectre x360,HP,Laptop,MDL10936,94978,2024-08-27,2025,New,Metal,8,10x20x5,India,3,9
SKU10937,10937,Galaxy Tab S9,Samsung,Electronics,MDL10937,33303,2023-08-06,2025,Refurbished,Metal,8,10x20x5,India,7,10
SKU10938,10938,Lenovo Furniture Device,Lenovo,Furniture,MDL10938,32067,2022-03-16,2025,Refurbished,Aluminium,2,10x20x5,India,9,2
SKU10939,10939,iPhone 14,Apple,Mobile,MDL10939,38115,2023-08-06,2025,Refurbished,Metal,5,10x20x5,India,8,9
SKU10940,10940,MagSafe Battery Pack,Apple,Accessories,MDL10940,96704,2024-04-19,2025,New,Plastic,9,10x20x5,India,5,7
SKU10941,10941,Galaxy S24 Ultra,Samsung,Mobile,MDL10941,29605,2022-11-27,2025,Refurbished,Aluminium,5,10x20x5,India,3,5
SKU10942,10942,Galaxy Watch 6,Samsung,Accessories,MDL10942,92658,2023-10-26,2025,New,Metal,2,10x20x5,India,7,6
SKU10943,10943,Dell Gaming Monitor S2721DGF,Dell,Electronics,MDL10943,66202,2024-05-09,2025,New,Metal,1,10x20x5,India,10,8
SKU10944,10944,HP Elite x3,HP,Mobile,MDL10944,21941,2022-12-10,2025,New,Aluminium,7,10x20x5,India,3,3
SKU10945,10945,Dell Venue Pro 11,Dell,Mobile,MDL10945,89911,2023-12-13,2025,New,Aluminium,1,10x20x5,India,3,7
SKU10946,10946,iPad Air 5th Gen,Apple,Electronics,MDL10946,77741,2022-11-27,2025,New,Metal,9,10x20x5,India,6,4
SKU10947,10947,UltraSharp 27 Monitor,Dell,Electronics,MDL10947,75616,2024-08-31,2025,New,Metal,10,10x20x5,India,6,1
SKU10948,10948,Galaxy Watch 6,Samsung,Accessories,MDL10948,58157,2024-05-12,2025,Refurbished,Plastic,5,10x20x5,India,8,1
SKU10949,10949,Smart Monitor M8,Samsung,Electronics,MDL10949,56318,2023-12-18,2025,New,Metal,3,10x20x5,India,3,5
SKU10950,10950,Galaxy Book3 Pro,Samsung,Laptop,MDL10950,80572,2022-05-31,2025,Refurbished,Plastic,2,10x20x5,India,5,1
SKU10951,10951,Apple Watch Series 9,Apple,Accessories,MDL10951,22001,2022-05-18,2025,Refurbished,Metal,5,10x20x5,India,7,10
SKU10952,10952,Legion Gaming Headset,Lenovo,Accessories,MDL10952,96829,2023-12-11,2025,Refurbished,Metal,4,10x20x5,India,9,3
SKU10953,10953,"iPad Pro 11""",Apple,Electronics,MDL10953,75430,2023-07-07,2025,New,Aluminium,6,10x20x5,India,10,10
SKU10954,10954,Smart Clock 2,Lenovo,Electronics,MDL10954,42356,2024-01-30,2025,New,Metal,6,10x20x5,India,3,8
SKU10955,10955,Dell Universal Dock,Dell,Accessories,MDL10955,98955,2024-11-03,2025,Refurbished,Aluminium,2,10x20x5,India,5,10
SKU10956,10956,ThinkPad X1 Carbon,Lenovo,Laptop,MDL10956,64910,2023-10-30,2025,New,Plastic,5,10x20x5,India,6,4
SKU10957,10957,HP Elite x3,HP,Mobile,MDL10957,92215,2022-06-10,2025,Refurbished,Aluminium,7,10x20x5,India,7,5
SKU10958,10958,Apple Watch Series 9,Apple,Accessories,MDL10958,89248,2024-07-02,2025,New,Metal,10,10x20x5,India,7,7
SKU10959,10959,HP Wireless Keyboard 230,HP,Accessories,MDL10959,54984,2022-07-01,2025,Refurbished,Aluminium,9,10x20x5,India,3,1
SKU10960,10960,Victus 16,HP,Laptop,MDL10960,62005,2023-11-11,2025,New,Plastic,4,10x20x5,India,8,6
SKU10961,10961,Lenovo Legion Phone Duel,Lenovo,Mobile,MDL10961,53188,2024-01-28,2025,Refurbished,Metal,2,10x20x5,India,3,2
SKU10962,10962,Galaxy A54 5G,Samsung,Mobile,MDL10962,55846,2024-05-09,2025,Refurbished,Metal,8,10x20x5,India,6,1
SKU10963,10963,Studio Display,Apple,Electronics,MDL10963,42790,2023-10-14,2025,Refurbished,Metal,9,10x20x5,India,8,2
SKU10964,10964,ThinkPad X1 Carbon,Lenovo,Laptop,MDL10964,45066,2022-09-02,2025,Refurbished,Aluminium,6,10x20x5,India,6,5
SKU10965,10965,Alienware m16,Dell,Laptop,MDL10965,97375,2024-11-22,2025,New,Plastic,7,10x20x5,India,3,7
SKU10966,10966,HP Wireless Keyboard 230,HP,Accessories,MDL10966,63808,2025-02-21,2025,New,Plastic,2,10x20x5,India,3,1
SKU10967,10967,Tab P11 Pro,Lenovo,Electronics,MDL10967,39601,2024-01-13,2025,New,Plastic,10,10x20x5,India,3,7
SKU10968,10968,Samsung Furniture Device,Samsung,Furniture,MDL10968,71382,2022-04-05,2025,Refurbished,Metal,4,10x20x5,India,9,9
SKU10969,10969,Latitude 5420,Dell,Laptop,MDL10969,68634,2023-06-20,2025,New,Plastic,6,10x20x5,India,3,6
SKU10970,10970,Dell Furniture Device,Dell,Furniture,MDL10970,39015,2025-02-08,2025,New,Metal,5,10x20x5,India,10,1
SKU10971,10971,HP Furniture Device,HP,Furniture,MDL10971,46310,2022-06-05,2025,Refurbished,Plastic,10,10x20x5,India,10,4
SKU10972,10972,HP Ergonomic Mouse,HP,Accessories,MDL10972,71787,2022-09-10,2025,Refurbished,Aluminium,8,10x20x5,India,7,1
SKU10973,10973,Samsung Furniture Device,Samsung,Furniture,MDL10973,40455,2022-07-27,2025,Refurbished,Aluminium,8,10x20x5,India,8,5
SKU10974,10974,HP Elite x3,HP,Mobile,MDL10974,23908,2024-04-14,2025,Refurbished,Aluminium,5,10x20x5,India,6,10
SKU10975,10975,Dell Venue Pro 11,Dell,Mobile,MDL10975,69914,2024-11-14,2025,New,Plastic,5,10x20x5,India,10,2
SKU10976,10976,Galaxy Tab S9,Samsung,Electronics,MDL10976,57381,2023-03-22,2025,Refurbished,Aluminium,10,10x20x5,India,10,3
SKU10977,10977,UltraSharp 27 Monitor,Dell,Electronics,MDL10977,32925,2023-03-12,2025,Refurbished,Metal,7,10x20x5,India,9,1
SKU10978,10978,Lenovo Legion Phone Duel,Lenovo,Mobile,MDL10978,43117,2022-07-12,2025,New,Metal,1,10x20x5,India,4,2
SKU10979,10979,Dell Premier Wireless Mouse,Dell,Accessories,MDL10979,68313,2023-05-27,2025,Refurbished,Aluminium,7,10x20x5,India,9,9
SKU10980,10980,Lenovo ThinkPhone,Lenovo,Mobile,MDL10980,98063,2023-01-12,2025,New,Metal,9,10x20x5,India,10,9
SKU10981,10981,HP Elite x3,HP,Mobile,MDL10981,72620,2022-12-27,2025,New,Aluminium,2,10x20x5,India,7,3
SKU10982,10982,HP Elite x3,HP,Mobile,MDL10982,23144,2023-12-06,2025,New,Aluminium,2,10x20x5,India,4,5
SKU10983,10983,Dell Docking Station WD19S,Dell,Electronics,MDL10983,74207,2024-06-19,2025,New,Plastic,9,10x20x5,India,4,3
SKU10984,10984,Apple Watch Series 9,Apple,Accessories,MDL10984,78910,2024-05-26,2025,Refurbished,Metal,7,10x20x5,India,6,9
SKU10985,10985,Apple Furniture Device,Apple,Furniture,MDL10985,90689,2022-01-23,2025,Refurbished,Aluminium,2,10x20x5,India,9,3
SKU10986,10986,Samsung Furniture Device,Samsung,Furniture,MDL10986,64223,2023-02-12,2025,New,Metal,4,10x20x5,India,6,5
SKU10987,10987,Reverb G2 VR Headset,HP,Electronics,MDL10987,35283,2023-07-16,2025,Refurbished,Aluminium,3,10x20x5,India,3,5
SKU10988,10988,Series 7 Pro Monitor,HP,Electronics,MDL10988,34213,2024-03-21,2025,New,Aluminium,1,10x20x5,India,5,9
SKU10989,10989,"MacBook Pro 16""",Apple,Laptop,MDL10989,21393,2022-04-19,2025,New,Metal,9,10x20x5,India,6,9
SKU10990,10990,HP Ergonomic Mouse,HP,Accessories,MDL10990,90463,2024-02-05,2025,Refurbished,Aluminium,2,10x20x5,India,5,7
SKU10991,10991,HP Wireless Keyboard 230,HP,Accessories,MDL10991,83519,2023-05-02,2025,New,Aluminium,1,10x20x5,India,5,1
SKU10992,10992,Sprocket Photo Printer,HP,Electronics,MDL10992,94658,2023-12-16,2025,New,Aluminium,2,10x20x5,India,10,9
SKU10993,10993,HP Furniture Device,HP,Furniture,MDL10993,72421,2023-01-26,2025,Refurbished,Aluminium,7,10x20x5,India,7,1
SKU10994,10994,Galaxy Z Flip5,Samsung,Mobile,MDL10994,70517,2024-08-24,2025,Refurbished,Metal,7,10x20x5,India,8,3
SKU10995,10995,Dell Venue Pro 11,Dell,Mobile,MDL10995,98147,2022-10-18,2025,Refurbished,Aluminium,6,10x20x5,India,4,7
SKU10996,10996,Apple Watch Series 9,Apple,Accessories,MDL10996,89109,2022-06-09,2025,New,Aluminium,8,10x20x5,India,7,7
SKU10997,10997,XPS 13,Dell,Laptop,MDL10997,35742,2024-09-11,2025,Refurbished,Plastic,5,10x20x5,India,7,6
SKU10998,10998,Dell Pro Stereo Headset,Dell,Accessories,MDL10998,36419,2022-04-25,2025,New,Aluminium,4,10x20x5,India,3,6
SKU10999,10999,Dell Gaming Monitor S2721DGF,Dell,Electronics,MDL10999,75594,2023-01-07,2025,New,Aluminium,7,10x20x5,India,9,3
SKU11000,11000,Apple Furniture Device,Apple,Furniture,MDL11000,38055,2023-03-13,2025,New,Aluminium,10,10x20x5,India,8,5
SKU11001,11001,Samsung Furniture Device,Samsung,Furniture,MDL11001,96182,2022-01-23,2025,Refurbished,Plastic,10,10x20x5,India,6,3
SKU11002,11002,ThinkPad X1 Carbon,Lenovo,Laptop,MDL11002,40533,2023-03-22,2025,Refurbished,Metal,10,10x20x5,India,3,1
SKU11003,11003,HP Furniture Device,HP,Furniture,MDL11003,93290,2025-03-22,2025,New,Plastic,7,10x20x5,India,3,10
SKU11004,11004,Galaxy S24 Ultra,Samsung,Mobile,MDL11004,97497,2022-02-13,2025,New,Plastic,6,10x20x5,India,6,5
SKU11005,11005,Samsung Furniture Device,Samsung,Furniture,MDL11005,59874,2025-01-12,2025,Refurbished,Plastic,3,10x20x5,India,5,10
SKU11006,11006,"MacBook Pro 14"" M3",Apple,Laptop,MDL11006,53676,2022-03-09,2025,New,Aluminium,4,10x20x5,India,5,10
SKU11007,11007,Galaxy Z Flip5,Samsung,Mobile,MDL11007,50928,2022-12-23,2025,Refurbished,Plastic,5,10x20x5,India,3,8
SKU11008,11008,Lenovo Furniture Device,Lenovo,Furniture,MDL11008,97393,2024-06-21,2025,Refurbished,Metal,1,10x20x5,India,7,1
SKU11009,11009,Dell Premier Wireless Mouse,Dell,Accessories,MDL11009,53804,2024-12-08,2025,New,Metal,2,10x20x5,India,4,1
SKU11010,11010,Inspiron 15,Dell,Laptop,MDL11010,24672,2023-07-10,2025,New,Aluminium,6,10x20x5,India,8,9
SKU11011,11011,Samsung Furniture Device,Samsung,Furniture,MDL11011,98110,2022-07-13,2025,Refurbished,Aluminium,10,10x20x5,India,9,10
SKU11012,11012,65W USB-C GaN Charger,Lenovo,Accessories,MDL11012,47585,2022-02-22,2025,Refurbished,Plastic,4,10x20x5,India,8,1
SKU11013,11013,Galaxy Watch 6,Samsung,Accessories,MDL11013,82650,2023-10-21,2025,Refurbished,Aluminium,10,10x20x5,India,3,10
SKU11014,11014,HP Ergonomic Mouse,HP,Accessories,MDL11014,65007,2024-04-16,2025,New,Metal,4,10x20x5,India,10,2
SKU11015,11015,Dell Furniture Device,Dell,Furniture,MDL11015,88010,2022-12-27,2025,New,Metal,3,10x20x5,India,6,2
SKU11016,11016,ThinkPad X1 Carbon,Lenovo,Laptop,MDL11016,29418,2024-10-17,2025,Refurbished,Aluminium,4,10x20x5,India,5,5
SKU11017,11017,MacBook Air M2,Apple,Laptop,MDL11017,72283,2023-05-19,2025,Refurbished,Plastic,5,10x20x5,India,5,9
SKU11018,11018,ThinkPad X1 Carbon,Lenovo,Laptop,MDL11018,60460,2023-07-23,2025,Refurbished,Metal,7,10x20x5,India,3,10
SKU11019,11019,Dell Pro Stereo Headset,Dell,Accessories,MDL11019,85523,2023-07-10,2025,New,Plastic,4,10x20x5,India,7,8
SKU11020,11020,UltraSharp 27 Monitor,Dell,Electronics,MDL11020,79629,2025-03-22,2025,New,Metal,5,10x20x5,India,3,4
SKU11021,11021,Legion Gaming Headset,Lenovo,Accessories,MDL11021,23762,2022-01-20,2025,New,Metal,1,10x20x5,India,4,7
SKU11022,11022,Spectre x360,HP,Laptop,MDL11022,29312,2024-12-22,2025,Refurbished,Metal,3,10x20x5,India,8,1
SKU11023,11023,Tab P11 Pro,Lenovo,Electronics,MDL11023,30622,2024-03-06,2025,New,Metal,4,10x20x5,India,4,2
SKU11024,11024,iPhone SE (3rd Gen),Apple,Mobile,MDL11024,71929,2023-08-08,2025,New,Plastic,8,10x20x5,India,7,3
SKU11025,11025,Dell Venue Pro 11,Dell,Mobile,MDL11025,56643,2023-12-01,2025,New,Plastic,4,10x20x5,India,4,5
SKU11026,11026,Galaxy Z Flip5,Samsung,Mobile,MDL11026,72429,2024-03-30,2025,Refurbished,Plastic,4,10x20x5,India,6,7
SKU11027,11027,MacBook Air M1,Apple,Laptop,MDL11027,29026,2022-11-17,2025,New,Aluminium,4,10x20x5,India,9,10
SKU11028,11028,Smart Clock 2,Lenovo,Electronics,MDL11028,38363,2023-03-19,2025,New,Metal,1,10x20x5,India,7,3
SKU11029,11029,"MacBook Pro 14"" M3",Apple,Laptop,MDL11029,93305,2024-06-04,2025,New,Plastic,5,10x20x5,India,10,2
SKU11030,11030,Lenovo ThinkPhone,Lenovo,Mobile,MDL11030,69444,2024-07-17,2025,New,Aluminium,8,10x20x5,India,7,9
SKU11031,11031,Spectre x360,HP,Laptop,MDL11031,27863,2023-09-02,2025,Refurbished,Plastic,4,10x20x5,India,8,3
SKU11032,11032,ThinkPad X1 Carbon,Lenovo,Laptop,MDL11032,32634,2022-10-05,2025,Refurbished,Metal,1,10x20x5,India,6,10
SKU11033,11033,Lenovo Furniture Device,Lenovo,Furniture,MDL11033,57063,2022-09-26,2025,New,Metal,5,10x20x5,India,8,1
SKU11034,11034,Lenovo ThinkPhone,Lenovo,Mobile,MDL11034,43796,2025-01-01,2025,Refurbished,Aluminium,5,10x20x5,India,6,4
SKU11035,11035,Dell Docking Station WD19S,Dell,Electronics,MDL11035,33107,2025-01-05,2025,New,Aluminium,7,10x20x5,India,4,4
SKU11036,11036,Victus 16,HP,Laptop,MDL11036,81267,2023-02-08,2025,Refurbished,Plastic,3,10x20x5,India,8,1
SKU11037,11037,Lenovo Wireless Mouse,Lenovo,Accessories,MDL11037,36378,2022-05-15,2025,Refurbished,Aluminium,3,10x20x5,India,7,4
SKU11038,11038,Dell Venue Pro 11,Dell,Mobile,MDL11038,96031,2022-02-28,2025,New,Aluminium,5,10x20x5,India,5,10
SKU11039,11039,Samsung Furniture Device,Samsung,Furniture,MDL11039,95565,2022-05-26,2025,New,Plastic,6,10x20x5,India,7,1
SKU11040,11040,HP Elite x3,HP,Mobile,MDL11040,75729,2022-07-04,2025,New,Metal,6,10x20x5,India,8,9
SKU11041,11041,UltraSharp 27 Monitor,Dell,Electronics,MDL11041,30048,2022-12-31,2025,New,Metal,7,10x20x5,India,9,5
SKU11042,11042,Smart Clock 2,Lenovo,Electronics,MDL11042,81369,2025-01-26,2025,New,Plastic,5,10x20x5,India,9,9
SKU11043,11043,Dell Furniture Device,Dell,Furniture,MDL11043,29958,2022-01-03,2025,New,Metal,4,10x20x5,India,10,4
SKU11044,11044,Smart Clock 2,Lenovo,Electronics,MDL11044,84938,2024-03-24,2025,Refurbished,Plastic,6,10x20x5,India,7,1
SKU11045,11045,Galaxy S23,Samsung,Mobile,MDL11045,65393,2024-02-08,2025,Refurbished,Plastic,6,10x20x5,India,5,7
SKU11046,11046,Envy 13,HP,Laptop,MDL11046,30073,2022-10-31,2025,Refurbished,Metal,4,10x20x5,India,6,4
SKU11047,11047,HP Elite x3,HP,Mobile,MDL11047,25839,2023-12-05,2025,New,Metal,2,10x20x5,India,6,2
SKU11048,11048,HP Furniture Device,HP,Furniture,MDL11048,80969,2024-01-19,2025,New,Plastic,3,10x20x5,India,3,8
SKU11049,11049,Studio Display,Apple,Electronics,MDL11049,92959,2024-11-25,2025,Refurbished,Aluminium,10,10x20x5,India,5,3
SKU11050,11050,Tab P11 Pro,Lenovo,Electronics,MDL11050,83607,2022-03-11,2025,New,Metal,10,10x20x5,India,3,4
SKU11051,11051,Dell Premier Wireless Mouse,Dell,Accessories,MDL11051,71555,2022-08-16,2025,New,Metal,10,10x20x5,India,3,2
SKU11052,11052,HP Elite x3,HP,Mobile,MDL11052,89906,2024-02-15,2025,Refurbished,Metal,6,10x20x5,India,8,10
SKU11053,11053,UltraSharp 27 Monitor,Dell,Electronics,MDL11053,83275,2024-01-16,2025,Refurbished,Metal,1,10x20x5,India,10,4
SKU11054,11054,Galaxy A54 5G,Samsung,Mobile,MDL11054,98839,2024-06-10,2025,Refurbished,Metal,8,10x20x5,India,10,1
SKU11055,11055,Victus 16,HP,Laptop,MDL11055,89153,2022-10-03,2025,Refurbished,Aluminium,3,10x20x5,India,7,3
SKU11056,11056,Lenovo Legion Phone Duel,Lenovo,Mobile,MDL11056,93379,2025-01-31,2025,New,Aluminium,5,10x20x5,India,10,2
SKU11057,11057,Dell Universal Dock,Dell,Accessories,MDL11057,48179,2024-02-04,2025,New,Metal,4,10x20x5,India,10,2
SKU11058,11058,Apple Watch Series 9,Apple,Accessories,MDL11058,67908,2023-06-28,2025,New,Aluminium,3,10x20x5,India,7,7
SKU11059,11059,Lenovo Furniture Device,Lenovo,Furniture,MDL11059,32147,2024-01-28,2025,Refurbished,Aluminium,7,10x20x5,India,9,6
SKU11060,11060,Galaxy Book3 Pro,Samsung,Laptop,MDL11060,25851,2023-07-04,2025,Refurbished,Plastic,6,10x20x5,India,7,7
SKU11061,11061,HP Elite x3,HP,Mobile,MDL11061,31789,2024-10-15,2025,New,Plastic,4,10x20x5,India,6,3
SKU11062,11062,Soundbar Q-Series,Samsung,Electronics,MDL11062,77403,2022-12-13,2025,Refurbished,Aluminium,7,10x20x5,India,3,9
SKU11063,11063,HP Wireless Keyboard 230,HP,Accessories,MDL11063,32271,2023-05-22,2025,New,Aluminium,6,10x20x5,India,4,9
SKU11064,11064,Crystal 4K Smart TV,Samsung,Electronics,MDL11064,21757,2022-02-15,2025,New,Aluminium,1,10x20x5,India,4,1
SKU11065,11065,ThinkPad X1 Carbon,Lenovo,Laptop,MDL11065,64927,2022-01-06,2025,Refurbished,Plastic,3,10x20x5,India,7,7
SKU11066,11066,Galaxy SmartTag2,Samsung,Accessories,MDL11066,75379,2023-06-08,2025,New,Plastic,7,10x20x5,India,8,6
SKU11067,11067,Envy 13,HP,Laptop,MDL11067,68466,2024-10-24,2025,Refurbished,Aluminium,4,10x20x5,India,6,3
SKU11068,11068,Apple Furniture Device,Apple,Furniture,MDL11068,35256,2022-01-15,2025,New,Plastic,8,10x20x5,India,9,4
SKU11069,11069,Lenovo Furniture Device,Lenovo,Furniture,MDL11069,43207,2022-05-23,2025,New,Plastic,10,10x20x5,India,6,1
SKU11070,11070,iPhone 14,Apple,Mobile,MDL11070,42982,2022-03-06,2025,Refurbished,Plastic,9,10x20x5,India,9,1
SKU11071,11071,Sprocket Photo Printer,HP,Electronics,MDL11071,36324,2023-05-11,2025,Refurbished,Plastic,10,10x20x5,India,10,3
SKU11072,11072,Smart Monitor M8,Samsung,Electronics,MDL11072,65398,2023-10-27,2025,Refurbished,Plastic,3,10x20x5,India,10,7
SKU11073,11073,iPhone 15 Pro,Apple,Mobile,MDL11073,84826,2023-04-15,2025,New,Aluminium,1,10x20x5,India,3,4
SKU11074,11074,Apple Furniture Device,Apple,Furniture,MDL11074,44961,2022-04-07,2025,New,Aluminium,3,10x20x5,India,7,5
SKU11075,11075,Apple Furniture Device,Apple,Furniture,MDL11075,76622,2022-02-03,2025,New,Aluminium,5,10x20x5,India,8,10
SKU11076,11076,AirPods Pro (2nd Gen),Apple,Accessories,MDL11076,50617,2023-01-10,2025,New,Metal,4,10x20x5,India,8,9
SKU11077,11077,Soundbar Q-Series,Samsung,Electronics,MDL11077,95561,2024-10-29,2025,New,Plastic,3,10x20x5,India,4,8
SKU11078,11078,Spectre x360,HP,Laptop,MDL11078,37119,2023-04-18,2025,Refurbished,Aluminium,5,10x20x5,India,6,6
SKU11079,11079,iPad Air 5th Gen,Apple,Electronics,MDL11079,29238,2024-12-04,2025,New,Aluminium,7,10x20x5,India,7,6
SKU11080,11080,Apple Furniture Device,Apple,Furniture,MDL11080,30875,2022-10-11,2025,New,Plastic,2,10x20x5,India,7,4
SKU11081,11081,MagSafe Battery Pack,Apple,Accessories,MDL11081,27965,2025-01-19,2025,Refurbished,Plastic,8,10x20x5,India,6,9
SKU11082,11082,Dell Premier Wireless Mouse,Dell,Accessories,MDL11082,49606,2022-02-10,2025,Refurbished,Metal,10,10x20x5,India,10,9
SKU11083,11083,Crystal 4K Smart TV,Samsung,Electronics,MDL11083,33964,2023-09-09,2025,New,Plastic,9,10x20x5,India,10,10
SKU11084,11084,Galaxy S24 Ultra,Samsung,Mobile,MDL11084,44054,2024-05-02,2025,Refurbished,Metal,8,10x20x5,India,3,4
SKU11085,11085,Dell Venue Pro 11,Dell,Mobile,MDL11085,21571,2022-12-11,2025,Refurbished,Metal,7,10x20x5,India,9,3
SKU11086,11086,Apple Furniture Device,Apple,Furniture,MDL11086,62000,2023-05-30,2025,New,Metal,10,10x20x5,India,6,2
SKU11087,11087,Soundbar Q-Series,Samsung,Electronics,MDL11087,59901,2024-06-11,2025,New,Aluminium,2,10x20x5,India,7,3
SKU11088,11088,65W USB-C GaN Charger,Lenovo,Accessories,MDL11088,64159,2024-06-15,2025,Refurbished,Metal,1,10x20x5,India,6,2
SKU11089,11089,Lenovo Furniture Device,Lenovo,Furniture,MDL11089,48484,2024-10-20,2025,New,Aluminium,6,10x20x5,India,10,7
SKU11090,11090,HP Furniture Device,HP,Furniture,MDL11090,80423,2022-10-10,2025,Refurbished,Aluminium,9,10x20x5,India,8,4
SKU11091,11091,Dell Venue Pro 11,Dell,Mobile,MDL11091,55804,2022-12-02,2025,Refurbished,Plastic,7,10x20x5,India,4,2
SKU11092,11092,Dell Gaming Monitor S2721DGF,Dell,Electronics,MDL11092,89205,2024-07-17,2025,Refurbished,Plastic,4,10x20x5,India,4,10
SKU11093,11093,Galaxy A54 5G,Samsung,Mobile,MDL11093,44584,2022-05-06,2025,New,Plastic,10,10x20x5,India,4,8
SKU11094,11094,Tab P11 Pro,Lenovo,Electronics,MDL11094,93394,2024-02-03,2025,New,Metal,7,10x20x5,India,9,1
SKU11095,11095,Legion Gaming Headset,Lenovo,Accessories,MDL11095,83719,2024-11-18,2025,Refurbished,Metal,3,10x20x5,India,4,10
SKU11096,11096,Series 7 Pro Monitor,HP,Electronics,MDL11096,26966,2024-03-20,2025,New,Metal,4,10x20x5,India,7,7
SKU11097,11097,Galaxy Z Flip5,Samsung,Mobile,MDL11097,90684,2023-08-08,2025,Refurbished,Plastic,5,10x20x5,India,7,6
SKU11098,11098,MacBook Air M1,Apple,Laptop,MDL11098,35032,2024-02-23,2025,Refurbished,Metal,8,10x20x5,India,6,9
SKU11099,11099,MacBook Air M2,Apple,Laptop,MDL11099,59183,2023-08-02,2025,New,Aluminium,10,10x20x5,India,4,9
SKU11100,11100,Galaxy Buds2 Pro,Samsung,Accessories,MDL11100,98636,2022-12-13,2025,New,Aluminium,8,10x20x5,India,4,3
SKU11101,11101,Galaxy A54 5G,Samsung,Mobile,MDL11101,92493,2025-03-15,2025,New,Plastic,6,10x20x5,India,9,6
SKU11102,11102,AirPods Pro (2nd Gen),Apple,Accessories,MDL11102,42562,2024-04-25,2025,New,Aluminium,8,10x20x5,India,5,4
SKU11103,11103,Soundbar Q-Series,Samsung,Electronics,MDL11103,54816,2022-04-11,2025,Refurbished,Plastic,2,10x20x5,India,7,4
SKU11104,11104,Lenovo Furniture Device,Lenovo,Furniture,MDL11104,21797,2022-10-29,2025,Refurbished,Aluminium,2,10x20x5,India,8,6
SKU11105,11105,Studio Display,Apple,Electronics,MDL11105,20281,2024-10-26,2025,New,Metal,6,10x20x5,India,8,3
SKU11106,11106,Apple Furniture Device,Apple,Furniture,MDL11106,72251,2024-10-01,2025,New,Metal,3,10x20x5,India,10,1
SKU11107,11107,Samsung Furniture Device,Samsung,Furniture,MDL11107,21698,2022-12-04,2025,New,Plastic,6,10x20x5,India,3,4
SKU11108,11108,Galaxy Book3 Pro,Samsung,Laptop,MDL11108,77821,2023-03-27,2025,New,Metal,6,10x20x5,India,6,2
SKU11109,11109,Samsung Furniture Device,Samsung,Furniture,MDL11109,91506,2022-06-09,2025,New,Metal,1,10x20x5,India,7,6
SKU11110,11110,Soundbar Q-Series,Samsung,Electronics,MDL11110,53911,2022-01-15,2025,Refurbished,Plastic,9,10x20x5,India,9,1
SKU11111,11111,iPhone 15 Pro,Apple,Mobile,MDL11111,84046,2024-10-16,2025,New,Plastic,9,10x20x5,India,10,6
SKU11112,11112,IdeaPad Slim 5,Lenovo,Laptop,MDL11112,38905,2023-12-14,2025,New,Aluminium,10,10x20x5,India,8,2
SKU11113,11113,iPhone SE (3rd Gen),Apple,Mobile,MDL11113,93746,2024-11-22,2025,Refurbished,Aluminium,10,10x20x5,India,4,5
SKU11114,11114,HP Furniture Device,HP,Furniture,MDL11114,60003,2022-05-26,2025,Refurbished,Metal,10,10x20x5,India,8,3
SKU11115,11115,iPhone SE (3rd Gen),Apple,Mobile,MDL11115,43478,2023-08-09,2025,Refurbished,Plastic,3,10x20x5,India,6,4
SKU11116,11116,Lenovo Furniture Device,Lenovo,Furniture,MDL11116,96260,2023-08-21,2025,New,Plastic,4,10x20x5,India,9,4
SKU11117,11117,Galaxy Book3 Pro,Samsung,Laptop,MDL11117,28860,2022-08-08,2025,New,Metal,2,10x20x5,India,3,2
SKU11118,11118,Dell Venue Pro 11,Dell,Mobile,MDL11118,64226,2023-06-07,2025,New,Aluminium,5,10x20x5,India,10,1
SKU11119,11119,Studio Display,Apple,Electronics,MDL11119,59850,2023-01-07,2025,New,Plastic,7,10x20x5,India,10,5
SKU11120,11120,10000mAh Power Bank,Samsung,Accessories,MDL11120,85093,2024-07-04,2025,New,Metal,10,10x20x5,India,10,4
SKU11121,11121,"iPad Pro 11""",Apple,Electronics,MDL11121,22991,2024-11-18,2025,Refurbished,Aluminium,9,10x20x5,India,9,3
SKU11122,11122,"iPad Pro 11""",Apple,Electronics,MDL11122,97034,2023-02-17,2025,New,Plastic,1,10x20x5,India,7,8
