product_id,marketplace_name,product_name,brand,category,condition,resale_price,seller_name,seller_rating,location,listing_date,product_url,availability_status,scraped_date
14765,OLX,Product_14765,Apple,Furniture,Good,24603,Seller_14765,4.2,Vijayawada,16-04-2022,https://example.com/product/14765,Available,21-04-2022
14766,OLX,Product_14766,Apple,Accessories,Good,27561,Seller_14766,3.7,Vijayawada,07-06-2022,https://example.com/product/14766,Sold,13-06-2022
14767,OLX,Product_14767,Lenovo,Furniture,Like New,15365,Seller_14767,4.7,Vizag,20-02-2024,https://example.com/product/14767,Available,27-02-2024
14768,OLX,Product_14768,Samsung,Furniture,New,13243,Seller_14768,4,Hyderabad,15-04-2025,https://example.com/product/14768,Sold,23-04-2025
14769,OLX,Product_14769,Apple,Furniture,New,25555,Seller_14769,4.7,Vijayawada,15-03-2024,https://example.com/product/14769,Available,24-03-2024
14770,OLX,Product_14770,Apple,Accessories,Good,35049,Seller_14770,4.8,Bangalore,21-05-2024,https://example.com/product/14770,Sold,31-05-2024
14771,OLX,Product_14771,Dell,Electronics,Refurbished,37467,Seller_14771,3.9,Bangalore,20-05-2025,https://example.com/product/14771,Sold,31-05-2025
14772,OLX,Product_14772,Samsung,Electronics,Like New,33964,Seller_14772,3.5,Hyderabad,23-01-2025,https://example.com/product/14772,Available,04-02-2025
14773,OLX,Product_14773,HP,Mobile,New,24110,Seller_14773,3.9,Vizag,24-11-2022,https://example.com/product/14773,Sold,07-12-2022
14774,OLX,Product_14774,Lenovo,Mobile,New,13750,Seller_14774,3.9,Vizag,06-06-2022,https://example.com/product/14774,Available,20-06-2022
14775,OLX,Product_14775,Dell,Accessories,Like New,35863,Seller_14775,3.8,Vijayawada,15-10-2023,https://example.com/product/14775,Available,30-10-2023
14776,OLX,Product_14776,HP,Accessories,Refurbished,17621,Seller_14776,4.1,Hyderabad,26-11-2023,https://example.com/product/14776,Sold,12-12-2023
14777,OLX,Product_14777,HP,Accessories,Like New,34267,Seller_14777,4.1,Bangalore,19-10-2024,https://example.com/product/14777,Available,05-11-2024
14778,OLX,Product_14778,Lenovo,Laptop,Like New,20093,Seller_14778,3.9,Hyderabad,25-01-2024,https://example.com/product/14778,Available,12-02-2024
14779,OLX,Product_14779,Samsung,Mobile,Like New,31517,Seller_14779,4.7,Vizag,25-08-2024,https://example.com/product/14779,Available,13-09-2024
14780,OLX,Product_14780,Samsung,Furniture,Like New,41447,Seller_14780,4.7,Vizag,05-04-2024,https://example.com/product/14780,Available,25-04-2024
14781,OLX,Product_14781,Dell,Electronics,Good,49581,Seller_14781,3.6,Bangalore,10-06-2024,https://example.com/product/14781,Available,01-07-2024
14782,OLX,Product_14782,HP,Laptop,Good,44430,Seller_14782,4.4,Bangalore,18-12-2024,https://example.com/product/14782,Sold,09-01-2025
14783,OLX,Product_14783,Lenovo,Electronics,Refurbished,25139,Seller_14783,4,Vijayawada,15-04-2025,https://example.com/product/14783,Available,08-05-2025
14784,OLX,Product_14784,Lenovo,Laptop,New,33067,Seller_14784,3.5,Vijayawada,29-10-2023,https://example.com/product/14784,Available,22-11-2023
14785,OLX,Product_14785,Lenovo,Laptop,Like New,22623,Seller_14785,4.5,Vijayawada,20-10-2022,https://example.com/product/14785,Sold,14-11-2022
14786,OLX,Product_14786,Apple,Accessories,Good,14334,Seller_14786,4.2,Bangalore,14-01-2023,https://example.com/product/14786,Sold,09-02-2023
14787,OLX,Product_14787,Dell,Furniture,New,10813,Seller_14787,3.8,Vizag,21-08-2024,https://example.com/product/14787,Available,17-09-2024
14788,OLX,Product_14788,Dell,Mobile,Good,23809,Seller_14788,4.3,Vizag,28-09-2024,https://example.com/product/14788,Available,26-10-2024
14789,OLX,Product_14789,Apple,Electronics,New,17400,Seller_14789,4.3,Vijayawada,15-06-2022,https://example.com/product/14789,Available,14-07-2022
14790,OLX,Product_14790,HP,Furniture,Good,13422,Seller_14790,3.6,Vizag,04-05-2023,https://example.com/product/14790,Sold,03-06-2023
14791,OLX,Product_14791,Dell,Electronics,Refurbished,13787,Seller_14791,4.8,Hyderabad,14-05-2022,https://example.com/product/14791,Sold,15-05-2022
14792,OLX,Product_14792,Samsung,Mobile,Good,35785,Seller_14792,4.4,Hyderabad,17-12-2022,https://example.com/product/14792,Sold,19-12-2022
14793,OLX,Product_14793,Samsung,Accessories,New,47227,Seller_14793,3.7,Vijayawada,10-08-2023,https://example.com/product/14793,Available,13-08-2023
14794,OLX,Product_14794,HP,Accessories,Like New,33626,Seller_14794,3.9,Vijayawada,17-06-2024,https://example.com/product/14794,Sold,21-06-2024
14795,OLX,Product_14795,Dell,Furniture,Good,42329,Seller_14795,4.4,Hyderabad,20-12-2023,https://example.com/product/14795,Sold,25-12-2023
14796,OLX,Product_14796,Samsung,Laptop,New,31186,Seller_14796,4.6,Hyderabad,02-04-2024,https://example.com/product/14796,Sold,08-04-2024
14797,OLX,Product_14797,Apple,Electronics,Refurbished,26224,Seller_14797,4.4,Bangalore,10-03-2025,https://example.com/product/14797,Sold,17-03-2025
14798,OLX,Product_14798,HP,Mobile,Like New,26237,Seller_14798,4,Bangalore,02-09-2022,https://example.com/product/14798,Available,10-09-2022
14799,OLX,Product_14799,HP,Laptop,New,46272,Seller_14799,4.1,Vizag,01-04-2023,https://example.com/product/14799,Available,10-04-2023
14800,OLX,Product_14800,Dell,Furniture,Like New,22801,Seller_14800,3.8,Vijayawada,25-05-2024,https://example.com/product/14800,Sold,04-06-2024
14801,OLX,Product_14801,Apple,Electronics,Good,16100,Seller_14801,3.6,Vijayawada,19-05-2022,https://example.com/product/14801,Sold,30-05-2022
14802,OLX,Product_14802,HP,Laptop,Like New,19811,Seller_14802,4.6,Vizag,20-03-2025,https://example.com/product/14802,Sold,01-04-2025
14803,OLX,Product_14803,Apple,Accessories,Good,39900,Seller_14803,4.3,Hyderabad,19-08-2024,https://example.com/product/14803,Sold,01-09-2024
14804,OLX,Product_14804,Apple,Electronics,Refurbished,28927,Seller_14804,4.5,Vizag,04-03-2025,https://example.com/product/14804,Available,18-03-2025
14805,OLX,Product_14805,Lenovo,Electronics,Good,49251,Seller_14805,4.6,Vizag,10-10-2024,https://example.com/product/14805,Sold,25-10-2024
14806,OLX,Product_14806,Apple,Accessories,Like New,44319,Seller_14806,4.1,Hyderabad,04-01-2023,https://example.com/product/14806,Sold,20-01-2023
14807,OLX,Product_14807,Dell,Laptop,Good,35784,Seller_14807,4.6,Vijayawada,02-11-2022,https://example.com/product/14807,Available,19-11-2022
14808,OLX,Product_14808,HP,Accessories,Refurbished,30668,Seller_14808,4.2,Vizag,14-04-2022,https://example.com/product/14808,Available,02-05-2022
14809,OLX,Product_14809,Samsung,Furniture,Like New,10068,Seller_14809,3.6,Hyderabad,29-09-2024,https://example.com/product/14809,Available,18-10-2024
14810,OLX,Product_14810,Lenovo,Electronics,Refurbished,25761,Seller_14810,3.7,Vizag,25-09-2023,https://example.com/product/14810,Sold,15-10-2023
14811,OLX,Product_14811,Apple,Electronics,Like New,10031,Seller_14811,3.9,Bangalore,13-11-2024,https://example.com/product/14811,Sold,04-12-2024
14812,OLX,Product_14812,Apple,Accessories,Good,26765,Seller_14812,4.8,Hyderabad,14-03-2025,https://example.com/product/14812,Available,05-04-2025
14813,OLX,Product_14813,HP,Laptop,Refurbished,24535,Seller_14813,4.5,Vizag,26-01-2025,https://example.com/product/14813,Available,18-02-2025
14814,OLX,Product_14814,HP,Electronics,Like New,27313,Seller_14814,3.7,Vijayawada,12-12-2023,https://example.com/product/14814,Sold,05-01-2024
14815,OLX,Product_14815,Lenovo,Electronics,Good,42856,Seller_14815,4.7,Hyderabad,07-07-2025,https://example.com/product/14815,Available,01-08-2025
14816,OLX,Product_14816,Lenovo,Furniture,Like New,25922,Seller_14816,4.9,Hyderabad,30-09-2022,https://example.com/product/14816,Available,26-10-2022
14817,OLX,Product_14817,Apple,Laptop,Good,28591,Seller_14817,3.7,Vijayawada,12-04-2024,https://example.com/product/14817,Available,09-05-2024
14818,OLX,Product_14818,Apple,Accessories,New,35677,Seller_14818,3.7,Vizag,02-01-2023,https://example.com/product/14818,Available,30-01-2023
14819,OLX,Product_14819,Dell,Accessories,Refurbished,39414,Seller_14819,4.3,Bangalore,12-03-2025,https://example.com/product/14819,Available,10-04-2025
14820,OLX,Product_14820,Lenovo,Electronics,Like New,15028,Seller_14820,4.7,Vijayawada,31-12-2022,https://example.com/product/14820,Sold,30-01-2023
14821,OLX,Product_14821,HP,Electronics,Like New,34602,Seller_14821,3.9,Bangalore,15-05-2025,https://example.com/product/14821,Available,16-05-2025
14822,OLX,Product_14822,Samsung,Furniture,Good,26548,Seller_14822,4.1,Bangalore,13-08-2022,https://example.com/product/14822,Sold,15-08-2022
14823,OLX,Product_14823,Apple,Furniture,Good,46185,Seller_14823,4,Bangalore,11-05-2024,https://example.com/product/14823,Available,14-05-2024
14824,OLX,Product_14824,Samsung,Laptop,Like New,24908,Seller_14824,4.1,Hyderabad,12-03-2023,https://example.com/product/14824,Available,16-03-2023
14825,OLX,Product_14825,Samsung,Furniture,New,22896,Seller_14825,4.9,Hyderabad,28-09-2023,https://example.com/product/14825,Sold,03-10-2023
14826,OLX,Product_14826,Samsung,Laptop,New,20073,Seller_14826,4.1,Hyderabad,23-05-2022,https://example.com/product/14826,Sold,29-05-2022
14827,OLX,Product_14827,Lenovo,Furniture,Refurbished,15088,Seller_14827,3.6,Bangalore,25-07-2023,https://example.com/product/14827,Sold,01-08-2023
14828,OLX,Product_14828,Lenovo,Mobile,New,16025,Seller_14828,4.7,Vizag,10-07-2025,https://example.com/product/14828,Available,18-07-2025
14829,OLX,Product_14829,Samsung,Laptop,Refurbished,10968,Seller_14829,4.5,Vijayawada,10-04-2024,https://example.com/product/14829,Sold,19-04-2024
14830,OLX,Product_14830,Dell,Laptop,Good,19323,Seller_14830,4,Hyderabad,15-05-2022,https://example.com/product/14830,Available,25-05-2022
14831,OLX,Product_14831,Dell,Accessories,New,27302,Seller_14831,3.7,Vijayawada,28-10-2023,https://example.com/product/14831,Sold,08-11-2023
14832,OLX,Product_14832,Lenovo,Electronics,Like New,22676,Seller_14832,4.8,Vizag,07-06-2023,https://example.com/product/14832,Sold,19-06-2023
14833,OLX,Product_14833,Apple,Furniture,Like New,37486,Seller_14833,4.5,Bangalore,05-10-2022,https://example.com/product/14833,Sold,18-10-2022
14834,OLX,Product_14834,Dell,Mobile,Like New,21365,Seller_14834,3.7,Vizag,05-02-2025,https://example.com/product/14834,Sold,19-02-2025
14835,OLX,Product_14835,Apple,Accessories,Refurbished,22469,Seller_14835,4,Vizag,26-06-2023,https://example.com/product/14835,Sold,11-07-2023
14836,OLX,Product_14836,HP,Mobile,Like New,36577,Seller_14836,4.4,Vijayawada,30-10-2022,https://example.com/product/14836,Available,15-11-2022
14837,OLX,Product_14837,HP,Laptop,Like New,44808,Seller_14837,5,Vijayawada,12-12-2022,https://example.com/product/14837,Available,29-12-2022
14838,OLX,Product_14838,Dell,Mobile,New,42125,Seller_14838,4.9,Vijayawada,29-06-2022,https://example.com/product/14838,Available,17-07-2022
14839,OLX,Product_14839,Dell,Electronics,Refurbished,10529,Seller_14839,4.4,Bangalore,11-09-2024,https://example.com/product/14839,Available,30-09-2024
14840,OLX,Product_14840,Apple,Laptop,New,42969,Seller_14840,4.1,Bangalore,17-07-2022,https://example.com/product/14840,Sold,06-08-2022
14841,OLX,Product_14841,Samsung,Furniture,Like New,47471,Seller_14841,3.7,Vijayawada,17-05-2023,https://example.com/product/14841,Sold,07-06-2023
14842,OLX,Product_14842,HP,Furniture,Good,27968,Seller_14842,4.9,Vizag,16-12-2023,https://example.com/product/14842,Sold,07-01-2024
14843,OLX,Product_14843,Lenovo,Accessories,New,27736,Seller_14843,4.4,Vijayawada,26-08-2022,https://example.com/product/14843,Available,18-09-2022
14844,OLX,Product_14844,Samsung,Accessories,New,37516,Seller_14844,4.8,Hyderabad,29-03-2023,https://example.com/product/14844,Available,22-04-2023
14845,OLX,Product_14845,Samsung,Furniture,Good,15118,Seller_14845,4.6,Vizag,21-02-2025,https://example.com/product/14845,Available,18-03-2025
14846,OLX,Product_14846,HP,Laptop,New,39875,Seller_14846,4,Vijayawada,17-03-2024,https://example.com/product/14846,Available,12-04-2024
14847,OLX,Product_14847,Samsung,Electronics,Refurbished,38184,Seller_14847,3.9,Vizag,08-02-2025,https://example.com/product/14847,Available,07-03-2025
14848,OLX,Product_14848,Dell,Laptop,Good,14123,Seller_14848,4.8,Vizag,01-12-2024,https://example.com/product/14848,Sold,29-12-2024
14849,OLX,Product_14849,Apple,Laptop,Refurbished,33469,Seller_14849,3.8,Vijayawada,17-12-2022,https://example.com/product/14849,Sold,15-01-2023
14850,OLX,Product_14850,Apple,Mobile,Good,45121,Seller_14850,4.9,Vijayawada,12-06-2023,https://example.com/product/14850,Sold,12-07-2023
14851,OLX,Product_14851,Dell,Electronics,Refurbished,27982,Seller_14851,3.8,Hyderabad,09-09-2024,https://example.com/product/14851,Available,10-09-2024
14852,OLX,Product_14852,Lenovo,Accessories,Refurbished,43655,Seller_14852,4.8,Vijayawada,19-12-2023,https://example.com/product/14852,Available,21-12-2023
14853,OLX,Product_14853,Samsung,Laptop,Refurbished,19820,Seller_14853,4.4,Vizag,31-07-2024,https://example.com/product/14853,Sold,03-08-2024
14854,OLX,Product_14854,Apple,Accessories,Like New,49698,Seller_14854,4.3,Vijayawada,01-11-2023,https://example.com/product/14854,Sold,05-11-2023
14855,OLX,Product_14855,Lenovo,Furniture,New,33736,Seller_14855,3.7,Hyderabad,13-10-2023,https://example.com/product/14855,Available,18-10-2023
14856,OLX,Product_14856,Lenovo,Electronics,Like New,47278,Seller_14856,4.8,Vizag,28-11-2024,https://example.com/product/14856,Sold,04-12-2024
14857,OLX,Product_14857,Lenovo,Laptop,New,19345,Seller_14857,4.9,Vizag,23-03-2024,https://example.com/product/14857,Available,30-03-2024
14858,OLX,Product_14858,Dell,Mobile,New,49241,Seller_14858,4.2,Vijayawada,27-03-2024,https://example.com/product/14858,Available,04-04-2024
14859,OLX,Product_14859,Samsung,Mobile,Refurbished,41353,Seller_14859,4.7,Vijayawada,21-05-2023,https://example.com/product/14859,Sold,30-05-2023
14860,OLX,Product_14860,Apple,Mobile,Refurbished,47723,Seller_14860,4.6,Bangalore,10-02-2023,https://example.com/product/14860,Available,20-02-2023
14861,OLX,Product_14861,Lenovo,Electronics,Good,16738,Seller_14861,3.6,Hyderabad,29-10-2024,https://example.com/product/14861,Sold,09-11-2024
14862,OLX,Product_14862,Samsung,Electronics,New,15405,Seller_14862,4,Bangalore,28-06-2023,https://example.com/product/14862,Available,10-07-2023
14863,OLX,Product_14863,HP,Furniture,Refurbished,25006,Seller_14863,4.5,Bangalore,04-07-2024,https://example.com/product/14863,Sold,17-07-2024
14864,OLX,Product_14864,Samsung,Laptop,Like New,28678,Seller_14864,3.7,Hyderabad,05-09-2023,https://example.com/product/14864,Sold,19-09-2023
14865,OLX,Product_14865,Apple,Furniture,Good,18501,Seller_14865,4.3,Vizag,22-07-2024,https://example.com/product/14865,Available,06-08-2024
14866,OLX,Product_14866,Apple,Furniture,Good,31335,Seller_14866,4.2,Hyderabad,12-06-2024,https://example.com/product/14866,Available,28-06-2024
14867,OLX,Product_14867,HP,Laptop,Like New,30622,Seller_14867,3.9,Bangalore,09-01-2025,https://example.com/product/14867,Available,26-01-2025
14868,OLX,Product_14868,Samsung,Mobile,Like New,45498,Seller_14868,4.7,Vijayawada,25-01-2025,https://example.com/product/14868,Sold,12-02-2025
14869,OLX,Product_14869,Lenovo,Electronics,Refurbished,23567,Seller_14869,4.7,Bangalore,18-11-2023,https://example.com/product/14869,Sold,07-12-2023
14870,OLX,Product_14870,Samsung,Laptop,Refurbished,20126,Seller_14870,4.2,Hyderabad,23-10-2023,https://example.com/product/14870,Sold,12-11-2023
14871,OLX,Product_14871,Samsung,Laptop,Like New,36614,Seller_14871,4.6,Vizag,13-05-2023,https://example.com/product/14871,Available,03-06-2023
14872,OLX,Product_14872,Lenovo,Electronics,Like New,12586,Seller_14872,3.6,Bangalore,23-03-2023,https://example.com/product/14872,Sold,14-04-2023
14873,OLX,Product_14873,HP,Accessories,Refurbished,41547,Seller_14873,4.7,Hyderabad,26-01-2025,https://example.com/product/14873,Sold,18-02-2025
14874,OLX,Product_14874,HP,Mobile,Good,34424,Seller_14874,3.6,Bangalore,04-05-2023,https://example.com/product/14874,Sold,28-05-2023
14875,OLX,Product_14875,Lenovo,Furniture,New,13696,Seller_14875,4.1,Vizag,30-12-2022,https://example.com/product/14875,Sold,24-01-2023
14876,OLX,Product_14876,HP,Laptop,New,37836,Seller_14876,4.6,Vijayawada,01-04-2023,https://example.com/product/14876,Sold,27-04-2023
14877,OLX,Product_14877,Dell,Furniture,Good,10717,Seller_14877,4.5,Bangalore,01-03-2023,https://example.com/product/14877,Sold,28-03-2023
14878,OLX,Product_14878,HP,Furniture,Refurbished,48848,Seller_14878,4.6,Bangalore,06-10-2022,https://example.com/product/14878,Available,03-11-2022
14879,OLX,Product_14879,Dell,Accessories,Like New,15812,Seller_14879,4.4,Bangalore,29-06-2023,https://example.com/product/14879,Sold,28-07-2023
14880,OLX,Product_14880,Dell,Accessories,Like New,46225,Seller_14880,3.5,Vijayawada,19-05-2023,https://example.com/product/14880,Sold,18-06-2023
14881,OLX,Product_14881,Apple,Electronics,Like New,41948,Seller_14881,4.1,Bangalore,11-03-2024,https://example.com/product/14881,Available,12-03-2024
14882,OLX,Product_14882,Dell,Mobile,Refurbished,23087,Seller_14882,4.5,Bangalore,22-12-2022,https://example.com/product/14882,Available,24-12-2022
14883,OLX,Product_14883,HP,Furniture,New,36647,Seller_14883,4,Vizag,18-12-2023,https://example.com/product/14883,Available,21-12-2023
14884,OLX,Product_14884,Samsung,Accessories,Like New,28695,Seller_14884,4.3,Vijayawada,24-07-2024,https://example.com/product/14884,Available,28-07-2024
14885,OLX,Product_14885,Lenovo,Furniture,Like New,31754,Seller_14885,3.8,Vizag,27-05-2025,https://example.com/product/14885,Available,01-06-2025
14886,OLX,Product_14886,Dell,Accessories,Refurbished,27240,Seller_14886,4.7,Vijayawada,09-03-2025,https://example.com/product/14886,Available,15-03-2025
14887,OLX,Product_14887,HP,Electronics,Good,10309,Seller_14887,4.1,Bangalore,20-03-2025,https://example.com/product/14887,Sold,27-03-2025
14888,OLX,Product_14888,Dell,Accessories,New,13610,Seller_14888,3.6,Hyderabad,05-01-2025,https://example.com/product/14888,Sold,13-01-2025
14889,OLX,Product_14889,HP,Laptop,New,33014,Seller_14889,4.2,Bangalore,15-01-2023,https://example.com/product/14889,Sold,24-01-2023
14890,OLX,Product_14890,Apple,Electronics,New,42746,Seller_14890,4.1,Vijayawada,13-10-2022,https://example.com/product/14890,Available,23-10-2022
14891,OLX,Product_14891,Lenovo,Electronics,Refurbished,43430,Seller_14891,4.8,Vizag,21-03-2025,https://example.com/product/14891,Sold,01-04-2025
14892,OLX,Product_14892,HP,Accessories,Refurbished,37066,Seller_14892,4,Hyderabad,16-08-2022,https://example.com/product/14892,Sold,28-08-2022
14893,OLX,Product_14893,Lenovo,Accessories,New,21586,Seller_14893,4.9,Vijayawada,15-02-2024,https://example.com/product/14893,Available,28-02-2024
14894,OLX,Product_14894,HP,Furniture,Good,33530,Seller_14894,4,Vizag,05-02-2025,https://example.com/product/14894,Sold,19-02-2025
14895,OLX,Product_14895,Samsung,Laptop,Refurbished,22075,Seller_14895,4.7,Vizag,14-09-2025,https://example.com/product/14895,Available,29-09-2025
14896,OLX,Product_14896,Lenovo,Accessories,New,17517,Seller_14896,4.3,Vijayawada,10-02-2023,https://example.com/product/14896,Available,26-02-2023
14897,OLX,Product_14897,Dell,Electronics,Refurbished,45984,Seller_14897,3.6,Hyderabad,13-01-2024,https://example.com/product/14897,Available,30-01-2024
14898,OLX,Product_14898,Lenovo,Furniture,Like New,28258,Seller_14898,3.7,Vizag,30-03-2025,https://example.com/product/14898,Available,17-04-2025
14899,OLX,Product_14899,Apple,Furniture,New,45499,Seller_14899,4,Bangalore,15-02-2024,https://example.com/product/14899,Available,05-03-2024
14900,OLX,Product_14900,Lenovo,Mobile,Like New,48268,Seller_14900,4.1,Vijayawada,01-08-2022,https://example.com/product/14900,Available,21-08-2022
14901,OLX,Product_14901,HP,Laptop,Like New,14000,Seller_14901,3.7,Vijayawada,13-03-2024,https://example.com/product/14901,Sold,03-04-2024
14902,OLX,Product_14902,Samsung,Electronics,New,35050,Seller_14902,5,Bangalore,13-01-2023,https://example.com/product/14902,Sold,04-02-2023
14903,OLX,Product_14903,Samsung,Accessories,Good,48070,Seller_14903,4.2,Bangalore,06-01-2025,https://example.com/product/14903,Sold,29-01-2025
14904,OLX,Product_14904,Samsung,Electronics,Refurbished,15113,Seller_14904,4,Bangalore,06-01-2024,https://example.com/product/14904,Available,30-01-2024
14905,OLX,Product_14905,HP,Laptop,Refurbished,48328,Seller_14905,4.1,Bangalore,18-09-2025,https://example.com/product/14905,Available,13-10-2025
14906,OLX,Product_14906,Apple,Accessories,Refurbished,39233,Seller_14906,3.6,Bangalore,30-11-2024,https://example.com/product/14906,Available,26-12-2024
14907,OLX,Product_14907,Lenovo,Accessories,Like New,29692,Seller_14907,4.9,Vijayawada,30-06-2024,https://example.com/product/14907,Available,27-07-2024
14908,OLX,Product_14908,HP,Accessories,Refurbished,43229,Seller_14908,3.7,Hyderabad,21-09-2024,https://example.com/product/14908,Sold,19-10-2024
14909,OLX,Product_14909,Dell,Furniture,New,43854,Seller_14909,4,Vijayawada,09-08-2024,https://example.com/product/14909,Available,07-09-2024
14910,OLX,Product_14910,HP,Laptop,Good,24830,Seller_14910,3.8,Vijayawada,05-05-2024,https://example.com/product/14910,Sold,04-06-2024
14911,OLX,Product_14911,HP,Accessories,New,23034,Seller_14911,3.9,Bangalore,13-06-2023,https://example.com/product/14911,Sold,14-06-2023
14912,OLX,Product_14912,Apple,Accessories,Good,22811,Seller_14912,3.7,Vijayawada,23-06-2023,https://example.com/product/14912,Sold,25-06-2023
14913,OLX,Product_14913,HP,Mobile,New,47136,Seller_14913,4.5,Vijayawada,11-01-2025,https://example.com/product/14913,Sold,14-01-2025
14914,OLX,Product_14914,Samsung,Electronics,Refurbished,22317,Seller_14914,4.9,Bangalore,02-09-2025,https://example.com/product/14914,Available,06-09-2025
14915,OLX,Product_14915,Apple,Mobile,Like New,40379,Seller_14915,3.7,Vizag,24-06-2025,https://example.com/product/14915,Available,29-06-2025
14916,OLX,Product_14916,HP,Accessories,Good,36846,Seller_14916,3.6,Vizag,17-07-2025,https://example.com/product/14916,Sold,23-07-2025
14917,OLX,Product_14917,Lenovo,Furniture,Refurbished,32050,Seller_14917,4.1,Vizag,24-08-2024,https://example.com/product/14917,Sold,31-08-2024
14918,OLX,Product_14918,Dell,Furniture,Like New,42446,Seller_14918,4.9,Bangalore,12-08-2022,https://example.com/product/14918,Available,20-08-2022
14919,OLX,Product_14919,HP,Electronics,Refurbished,26037,Seller_14919,3.6,Vizag,04-11-2023,https://example.com/product/14919,Sold,13-11-2023
14920,OLX,Product_14920,Dell,Laptop,Good,46220,Seller_14920,4.5,Vizag,08-10-2025,https://example.com/product/14920,Available,18-10-2025
14921,OLX,Product_14921,HP,Accessories,Like New,29734,Seller_14921,4.1,Hyderabad,08-12-2022,https://example.com/product/14921,Sold,19-12-2022
14922,OLX,Product_14922,HP,Mobile,Good,30833,Seller_14922,4.3,Bangalore,29-01-2025,https://example.com/product/14922,Available,10-02-2025
14923,OLX,Product_14923,Samsung,Accessories,Good,41127,Seller_14923,4.4,Hyderabad,10-01-2024,https://example.com/product/14923,Available,23-01-2024
14924,OLX,Product_14924,HP,Furniture,Refurbished,18381,Seller_14924,3.9,Hyderabad,14-02-2024,https://example.com/product/14924,Available,28-02-2024
14925,OLX,Product_14925,Dell,Furniture,Refurbished,45514,Seller_14925,3.6,Hyderabad,03-12-2023,https://example.com/product/14925,Available,18-12-2023
14926,OLX,Product_14926,Samsung,Mobile,Like New,18171,Seller_14926,3.9,Vizag,27-03-2025,https://example.com/product/14926,Available,12-04-2025
14927,OLX,Product_14927,HP,Furniture,Like New,18992,Seller_14927,4.9,Bangalore,16-01-2024,https://example.com/product/14927,Available,02-02-2024
14928,OLX,Product_14928,Samsung,Electronics,Good,47289,Seller_14928,4.5,Vijayawada,16-11-2025,https://example.com/product/14928,Available,04-12-2025
14929,OLX,Product_14929,Lenovo,Accessories,New,38115,Seller_14929,4.5,Bangalore,15-06-2023,https://example.com/product/14929,Available,04-07-2023
14930,OLX,Product_14930,Apple,Furniture,Good,41520,Seller_14930,4,Bangalore,17-07-2024,https://example.com/product/14930,Sold,06-08-2024
14931,OLX,Product_14931,Samsung,Accessories,New,31293,Seller_14931,3.9,Vizag,24-11-2023,https://example.com/product/14931,Available,15-12-2023
14932,OLX,Product_14932,HP,Accessories,Refurbished,14095,Seller_14932,3.9,Vizag,18-12-2023,https://example.com/product/14932,Available,09-01-2024
14933,OLX,Product_14933,Apple,Electronics,Like New,24091,Seller_14933,4,Vijayawada,19-01-2025,https://example.com/product/14933,Sold,11-02-2025
14934,OLX,Product_14934,Samsung,Electronics,Like New,30836,Seller_14934,4.5,Vizag,09-12-2023,https://example.com/product/14934,Sold,02-01-2024
14935,OLX,Product_14935,Lenovo,Furniture,New,27918,Seller_14935,3.5,Vijayawada,17-10-2025,https://example.com/product/14935,Available,11-11-2025
14936,OLX,Product_14936,HP,Mobile,New,12559,Seller_14936,4.1,Vijayawada,23-06-2024,https://example.com/product/14936,Sold,19-07-2024
14937,OLX,Product_14937,Samsung,Laptop,New,14683,Seller_14937,3.8,Hyderabad,19-05-2024,https://example.com/product/14937,Sold,15-06-2024
14938,OLX,Product_14938,Samsung,Mobile,Like New,10885,Seller_14938,4,Bangalore,09-06-2023,https://example.com/product/14938,Sold,07-07-2023
14939,OLX,Product_14939,Dell,Accessories,New,31446,Seller_14939,4.9,Vijayawada,05-01-2024,https://example.com/product/14939,Sold,03-02-2024
14940,OLX,Product_14940,Dell,Furniture,Good,24265,Seller_14940,3.9,Vizag,25-10-2025,https://example.com/product/14940,Available,24-11-2025
14941,OLX,Product_14941,Lenovo,Furniture,New,40148,Seller_14941,3.6,Vijayawada,10-03-2024,https://example.com/product/14941,Available,11-03-2024
14942,OLX,Product_14942,Apple,Furniture,Like New,41394,Seller_14942,4.5,Vizag,25-10-2023,https://example.com/product/14942,Sold,27-10-2023
14943,OLX,Product_14943,Samsung,Accessories,Refurbished,35005,Seller_14943,4.7,Vijayawada,05-05-2025,https://example.com/product/14943,Available,08-05-2025
14944,OLX,Product_14944,Lenovo,Laptop,Good,45126,Seller_14944,4.6,Vijayawada,20-01-2025,https://example.com/product/14944,Available,24-01-2025
14945,OLX,Product_14945,Lenovo,Electronics,Good,41526,Seller_14945,4.3,Hyderabad,27-07-2024,https://example.com/product/14945,Available,01-08-2024
14946,OLX,Product_14946,HP,Electronics,New,43228,Seller_14946,4.5,Hyderabad,27-01-2024,https://example.com/product/14946,Available,02-02-2024
14947,OLX,Product_14947,Lenovo,Electronics,Like New,49508,Seller_14947,3.9,Bangalore,10-09-2025,https://example.com/product/14947,Available,17-09-2025
14948,OLX,Product_14948,Apple,Laptop,Good,10542,Seller_14948,3.5,Vijayawada,23-10-2022,https://example.com/product/14948,Sold,31-10-2022
14949,OLX,Product_14949,Lenovo,Laptop,Refurbished,45746,Seller_14949,5,Hyderabad,26-06-2025,https://example.com/product/14949,Sold,05-07-2025
14950,OLX,Product_14950,Lenovo,Mobile,Good,11340,Seller_14950,3.5,Vijayawada,30-08-2025,https://example.com/product/14950,Sold,09-09-2025
