product_id,marketplace_name,product_name,brand,category,condition,resale_price,seller_name,seller_rating,location,listing_date,product_url,availability_status,scraped_date
2949.0,OLX,Product_2949,Apple,Furniture,Like New,22984.0,Seller_2949,3.9,Hyderabad,2022-03-30,https://example.com/product/2949,Available,2022-05-20
2950.0,OLX,Product_2950,Dell,Accessories,New,44093.0,Seller_2950,4.3,Hyderabad,2022-03-30,https://example.com/product/2950,Sold,2022-01-18
2951.0,OLX,Product_2951,HP,Mobile,Good,36344.0,Seller_2951,4.1,Bangalore,2022-03-27,https://example.com/product/2951,Available,2024-03-04
2952.0,OLX,Product_2952,HP,Mobile,New,33269.0,Seller_2952,5.0,Hyderabad,2023-10-07,https://example.com/product/2952,Sold,2024-02-21
2953.0,OLX,Product_2953,Apple,Mobile,Like New,23688.0,Seller_2953,4.2,Vijayawada,2022-01-06,https://example.com/product/2953,Sold,2022-08-13
2954.0,OLX,Product_2954,HP,Electronics,Refurbished,29146.0,Seller_2954,4.9,Vijayawada,2023-12-14,https://example.com/product/2954,Sold,2022-02-11
2955.0,OLX,Product_2955,Apple,Electronics,Like New,24787.0,Seller_2955,4.6,Vijayawada,2023-09-22,https://example.com/product/2955,Sold,2024-03-22
2956.0,OLX,Product_2956,Dell,Laptop,Good,35627.0,Seller_2956,4.9,Hyderabad,2023-11-20,https://example.com/product/2956,Sold,2025-03-09
2957.0,OLX,Product_2957,Lenovo,Mobile,New,17445.0,Seller_2957,4.2,Hyderabad,2024-12-08,https://example.com/product/2957,Sold,2023-03-21
2958.0,OLX,Product_2958,HP,Accessories,Like New,13870.0,Seller_2958,3.5,Vijayawada,2022-07-02,https://example.com/product/2958,Sold,2025-03-05
2959.0,OLX,Product_2959,Dell,Mobile,Like New,49163.0,Seller_2959,4.5,Vizag,2025-01-11,https://example.com/product/2959,Available,2022-03-16
2960.0,OLX,Product_2960,Samsung,Accessories,Like New,46522.0,Seller_2960,3.6,Vizag,2023-09-14,https://example.com/product/2960,Available,2023-12-16
2961.0,OLX,Product_2961,Lenovo,Electronics,Good,19548.0,Seller_2961,3.9,Bangalore,2025-03-08,https://example.com/product/2961,Sold,2024-03-16
2962.0,OLX,Product_2962,Dell,Mobile,Like New,32030.0,Seller_2962,3.8,Bangalore,2024-04-19,https://example.com/product/2962,Available,2024-06-14
2963.0,OLX,Product_2963,Lenovo,Mobile,New,43153.0,Seller_2963,4.9,Vizag,2023-04-27,https://example.com/product/2963,Sold,2023-09-10
2964.0,OLX,Product_2964,HP,Electronics,Like New,18646.0,Seller_2964,4.9,Vijayawada,2024-07-13,https://example.com/product/2964,Available,2023-12-07
2965.0,OLX,Product_2965,HP,Accessories,New,45641.0,Seller_2965,3.5,Hyderabad,2024-02-17,https://example.com/product/2965,Available,2025-04-08
2966.0,OLX,Product_2966,Dell,Furniture,Good,37378.0,Seller_2966,4.3,Hyderabad,2025-04-02,https://example.com/product/2966,Available,2022-02-01
2967.0,OLX,Product_2967,Dell,Accessories,Like New,11632.0,Seller_2967,4.5,Vijayawada,2022-01-20,https://example.com/product/2967,Available,2022-08-31
2968.0,OLX,Product_2968,Dell,Electronics,New,47568.0,Seller_2968,3.6,Bangalore,2024-12-22,https://example.com/product/2968,Sold,2024-03-31
2969.0,OLX,Product_2969,HP,Accessories,Good,14888.0,Seller_2969,4.8,Vizag,2022-02-19,https://example.com/product/2969,Sold,2024-10-28
2970.0,OLX,Product_2970,HP,Accessories,New,35324.0,Seller_2970,4.7,Vijayawada,2022-10-28,https://example.com/product/2970,Sold,2023-09-12
2971.0,OLX,Product_2971,Apple,Electronics,Refurbished,47807.0,Seller_2971,4.0,Vijayawada,2022-12-06,https://example.com/product/2971,Available,2022-08-10
2972.0,OLX,Product_2972,Apple,Electronics,New,36297.0,Seller_2972,4.4,Hyderabad,2022-05-05,https://example.com/product/2972,Available,2023-02-01
2973.0,OLX,Product_2973,Samsung,Electronics,Like New,33421.0,Seller_2973,4.6,Hyderabad,2023-10-17,https://example.com/product/2973,Available,2023-06-23
2974.0,OLX,Product_2974,Lenovo,Electronics,Good,26716.0,Seller_2974,4.1,Bangalore,2023-07-03,https://example.com/product/2974,Available,2022-12-31
2975.0,OLX,Product_2975,Dell,Accessories,Refurbished,22135.0,Seller_2975,4.9,Vijayawada,2023-12-06,https://example.com/product/2975,Sold,2022-03-24
2976.0,OLX,Product_2976,Samsung,Mobile,Refurbished,45998.0,Seller_2976,4.5,Vizag,2022-06-20,https://example.com/product/2976,Sold,2025-02-24
2977.0,OLX,Product_2977,Lenovo,Accessories,New,22893.0,Seller_2977,4.4,Vizag,2023-04-14,https://example.com/product/2977,Available,2022-10-28
2978.0,OLX,Product_2978,HP,Mobile,Refurbished,38460.0,Seller_2978,4.9,Hyderabad,2023-01-30,https://example.com/product/2978,Available,2022-06-30
2979.0,OLX,Product_2979,Apple,Mobile,Refurbished,42155.0,Seller_2979,4.2,Hyderabad,2024-12-15,https://example.com/product/2979,Available,2023-07-03
2980.0,OLX,Product_2980,Dell,Furniture,Refurbished,18231.0,Seller_2980,3.7,Vijayawada,2024-02-19,https://example.com/product/2980,Available,2024-05-21
2981.0,OLX,Product_2981,Apple,Mobile,Refurbished,45468.0,Seller_2981,3.9,Bangalore,2023-01-17,https://example.com/product/2981,Available,2023-06-19
2982.0,OLX,Product_2982,Apple,Furniture,New,23725.0,Seller_2982,3.9,Bangalore,2024-11-02,https://example.com/product/2982,Available,2022-05-05
2983.0,OLX,Product_2983,Lenovo,Laptop,Good,29983.0,Seller_2983,4.8,Vijayawada,2024-08-25,https://example.com/product/2983,Sold,2022-10-09
2984.0,OLX,Product_2984,Apple,Laptop,Good,33006.0,Seller_2984,4.6,Vizag,2023-12-20,https://example.com/product/2984,Sold,2023-09-22
2985.0,OLX,Product_2985,HP,Electronics,Like New,31979.0,Seller_2985,3.7,Vijayawada,2022-01-24,https://example.com/product/2985,Sold,2024-05-02
2986.0,OLX,Product_2986,Lenovo,Accessories,Refurbished,24543.0,Seller_2986,3.5,Bangalore,2024-05-13,https://example.com/product/2986,Available,2022-06-29
2987.0,OLX,Product_2987,Samsung,Electronics,Like New,27365.0,Seller_2987,3.8,Bangalore,2022-08-30,https://example.com/product/2987,Available,2022-01-31
2988.0,OLX,Product_2988,Samsung,Electronics,Good,10985.0,Seller_2988,3.8,Vijayawada,2023-05-06,https://example.com/product/2988,Available,2022-07-11
2989.0,OLX,Product_2989,Apple,Laptop,Like New,12044.0,Seller_2989,3.6,Vizag,2025-02-02,https://example.com/product/2989,Available,2022-11-05
2990.0,OLX,Product_2990,HP,Laptop,New,11505.0,Seller_2990,4.4,Vijayawada,2022-03-30,https://example.com/product/2990,Sold,2022-08-07
2991.0,OLX,Product_2991,Apple,Furniture,New,43065.0,Seller_2991,3.6,Bangalore,2023-08-14,https://example.com/product/2991,Available,2024-12-02
2992.0,OLX,Product_2992,Dell,Furniture,New,46977.0,Seller_2992,4.6,Bangalore,2024-06-08,https://example.com/product/2992,Sold,2022-04-11
2993.0,OLX,Product_2993,HP,Mobile,New,27515.0,Seller_2993,4.4,Vijayawada,2022-06-03,https://example.com/product/2993,Sold,2024-02-07
2994.0,OLX,Product_2994,Apple,Furniture,Like New,16947.0,Seller_2994,4.3,Bangalore,2024-07-03,https://example.com/product/2994,Available,2025-02-14
2995.0,OLX,Product_2995,Apple,Laptop,Refurbished,49944.0,Seller_2995,4.5,Bangalore,2023-07-07,https://example.com/product/2995,Sold,2023-11-03
2996.0,OLX,Product_2996,Apple,Laptop,Good,39158.0,Seller_2996,4.6,Hyderabad,2025-03-21,https://example.com/product/2996,Sold,2025-03-03
2997.0,OLX,Product_2997,Lenovo,Mobile,Good,49734.0,Seller_2997,4.1,Bangalore,2022-07-20,https://example.com/product/2997,Sold,2023-10-29
2998.0,OLX,Product_2998,Lenovo,Mobile,Like New,17221.0,Seller_2998,3.9,Vizag,2025-01-05,https://example.com/product/2998,Available,2022-05-30
2999.0,OLX,Product_2999,Apple,Mobile,Good,19006.0,Seller_2999,3.7,Vijayawada,2023-08-20,https://example.com/product/2999,Sold,2023-12-22
3000.0,OLX,Product_3000,HP,Furniture,Good,19420.0,Seller_3000,3.6,Vijayawada,2023-12-28,https://example.com/product/3000,Available,2022-11-22
3001.0,OLX,Product_3001,Apple,Accessories,Good,49907.0,Seller_3001,4.0,Vizag,2024-09-25,https://example.com/product/3001,Sold,2024-02-09
3002.0,OLX,Product_3002,Dell,Electronics,New,43205.0,Seller_3002,3.8,Vijayawada,2024-10-25,https://example.com/product/3002,Available,2023-03-11
3003.0,OLX,Product_3003,HP,Laptop,Good,11147.0,Seller_3003,4.9,Hyderabad,2022-01-13,https://example.com/product/3003,Available,2025-02-14
3004.0,OLX,Product_3004,HP,Accessories,New,46476.0,Seller_3004,4.1,Vijayawada,2024-10-08,https://example.com/product/3004,Sold,2025-01-30
3005.0,OLX,Product_3005,Lenovo,Accessories,Good,42536.0,Seller_3005,4.7,Hyderabad,2023-12-02,https://example.com/product/3005,Available,2025-03-26
3006.0,OLX,Product_3006,Samsung,Accessories,Good,49489.0,Seller_3006,4.5,Vizag,2025-01-15,https://example.com/product/3006,Available,2022-11-07
3007.0,OLX,Product_3007,Apple,Furniture,Like New,46590.0,Seller_3007,4.5,Hyderabad,2025-03-24,https://example.com/product/3007,Sold,2022-07-19
3008.0,OLX,Product_3008,HP,Accessories,New,27438.0,Seller_3008,4.3,Hyderabad,2022-12-17,https://example.com/product/3008,Available,2023-07-16
3009.0,OLX,Product_3009,Lenovo,Accessories,Refurbished,46961.0,Seller_3009,3.8,Bangalore,2024-11-14,https://example.com/product/3009,Sold,2022-11-10
3010.0,OLX,Product_3010,Lenovo,Laptop,New,48092.0,Seller_3010,3.9,Vijayawada,2024-03-25,https://example.com/product/3010,Sold,2022-04-06
3011.0,OLX,Product_3011,Dell,Furniture,New,20050.0,Seller_3011,4.8,Vijayawada,2023-04-06,https://example.com/product/3011,Available,2024-03-14
3012.0,OLX,Product_3012,HP,Accessories,Good,14331.0,Seller_3012,4.0,Vijayawada,2022-06-28,https://example.com/product/3012,Available,2023-09-28
3013.0,OLX,Product_3013,Lenovo,Laptop,Like New,12849.0,Seller_3013,4.2,Hyderabad,2023-06-12,https://example.com/product/3013,Sold,2023-10-25
3014.0,OLX,Product_3014,HP,Furniture,Like New,39293.0,Seller_3014,4.8,Bangalore,2024-01-02,https://example.com/product/3014,Sold,2023-06-04
3015.0,OLX,Product_3015,Samsung,Laptop,Like New,10929.0,Seller_3015,4.0,Vijayawada,2023-10-01,https://example.com/product/3015,Sold,2024-04-26
3016.0,OLX,Product_3016,Apple,Electronics,Good,26008.0,Seller_3016,4.4,Bangalore,2022-06-16,https://example.com/product/3016,Available,2024-11-24
3017.0,OLX,Product_3017,Dell,Electronics,Like New,44728.0,Seller_3017,4.2,Bangalore,2024-12-14,https://example.com/product/3017,Sold,2023-09-14
3018.0,OLX,Product_3018,Lenovo,Furniture,Like New,30254.0,Seller_3018,4.3,Vizag,2024-06-10,https://example.com/product/3018,Available,2022-10-09
3019.0,OLX,Product_3019,Dell,Furniture,Refurbished,12636.0,Seller_3019,3.7,Vijayawada,2025-03-21,https://example.com/product/3019,Available,2022-04-11
3020.0,OLX,Product_3020,Dell,Mobile,New,17481.0,Seller_3020,3.6,Hyderabad,2024-10-20,https://example.com/product/3020,Available,2024-03-17
3021.0,OLX,Product_3021,Samsung,Electronics,Good,20114.0,Seller_3021,4.4,Hyderabad,2023-05-31,https://example.com/product/3021,Sold,2025-01-31
3022.0,OLX,Product_3022,Apple,Accessories,Good,35505.0,Seller_3022,4.0,Vijayawada,2023-11-22,https://example.com/product/3022,Sold,2022-05-28
3023.0,OLX,Product_3023,Dell,Electronics,Refurbished,27303.0,Seller_3023,4.2,Vijayawada,2023-06-30,https://example.com/product/3023,Available,2022-07-04
3024.0,OLX,Product_3024,Lenovo,Accessories,Good,35757.0,Seller_3024,4.1,Hyderabad,2025-03-23,https://example.com/product/3024,Available,2022-06-05
3025.0,OLX,Product_3025,Samsung,Laptop,Refurbished,12735.0,Seller_3025,3.8,Vijayawada,2022-04-11,https://example.com/product/3025,Available,2022-01-20
3026.0,OLX,Product_3026,Samsung,Electronics,Good,15386.0,Seller_3026,4.5,Vizag,2022-03-18,https://example.com/product/3026,Available,2023-04-03
3027.0,OLX,Product_3027,Lenovo,Electronics,New,49959.0,Seller_3027,4.9,Bangalore,2023-04-22,https://example.com/product/3027,Available,2023-06-12
3028.0,OLX,Product_3028,HP,Laptop,Like New,22688.0,Seller_3028,4.0,Bangalore,2023-12-16,https://example.com/product/3028,Sold,2024-10-20
3029.0,OLX,Product_3029,Lenovo,Electronics,New,22911.0,Seller_3029,4.5,Vijayawada,2022-06-21,https://example.com/product/3029,Sold,2022-11-13
3030.0,OLX,Product_3030,Dell,Laptop,Refurbished,14930.0,Seller_3030,4.5,Vizag,2024-02-25,https://example.com/product/3030,Sold,2022-01-01
3031.0,OLX,Product_3031,Dell,Accessories,New,41177.0,Seller_3031,4.0,Hyderabad,2022-01-03,https://example.com/product/3031,Sold,2023-08-07
3032.0,OLX,Product_3032,Lenovo,Accessories,Like New,21387.0,Seller_3032,4.6,Hyderabad,2022-01-24,https://example.com/product/3032,Sold,2022-10-20
3033.0,OLX,Product_3033,Apple,Electronics,Good,13734.0,Seller_3033,4.8,Vizag,2022-07-27,https://example.com/product/3033,Sold,2024-03-01
3034.0,OLX,Product_3034,Dell,Furniture,Good,26589.0,Seller_3034,3.8,Vijayawada,2024-03-19,https://example.com/product/3034,Sold,2024-03-15
3035.0,OLX,Product_3035,Lenovo,Laptop,Good,40877.0,Seller_3035,4.2,Bangalore,2025-01-11,https://example.com/product/3035,Available,2024-06-03
3036.0,OLX,Product_3036,Dell,Laptop,Good,12022.0,Seller_3036,3.5,Vizag,2024-05-13,https://example.com/product/3036,Sold,2022-07-27
3037.0,OLX,Product_3037,Lenovo,Accessories,New,29972.0,Seller_3037,4.5,Vijayawada,2023-11-03,https://example.com/product/3037,Sold,2022-08-05
3038.0,OLX,Product_3038,Lenovo,Furniture,Good,29486.0,Seller_3038,3.5,Bangalore,2022-07-28,https://example.com/product/3038,Sold,2024-06-29
3039.0,OLX,Product_3039,Dell,Electronics,Like New,24776.0,Seller_3039,4.4,Vizag,2024-04-06,https://example.com/product/3039,Available,2024-08-20
3040.0,OLX,Product_3040,Lenovo,Laptop,New,24199.0,Seller_3040,4.4,Vizag,2022-10-19,https://example.com/product/3040,Available,2022-09-23
3041.0,OLX,Product_3041,Apple,Furniture,Like New,35113.0,Seller_3041,4.2,Vizag,2023-01-08,https://example.com/product/3041,Sold,2024-12-19
3042.0,OLX,Product_3042,Apple,Accessories,Refurbished,15877.0,Seller_3042,5.0,Vijayawada,2024-07-15,https://example.com/product/3042,Sold,2023-01-30
3043.0,OLX,Product_3043,Apple,Electronics,New,21264.0,Seller_3043,4.4,Hyderabad,2024-08-22,https://example.com/product/3043,Sold,2023-11-26
3044.0,OLX,Product_3044,Apple,Laptop,New,40456.0,Seller_3044,4.2,Bangalore,2024-11-11,https://example.com/product/3044,Sold,2023-11-30
3045.0,OLX,Product_3045,Samsung,Mobile,Like New,26858.0,Seller_3045,4.0,Bangalore,2023-05-02,https://example.com/product/3045,Sold,2025-03-26
3046.0,OLX,Product_3046,Dell,Accessories,Refurbished,12815.0,Seller_3046,3.8,Hyderabad,2023-03-29,https://example.com/product/3046,Available,2022-09-11
3047.0,OLX,Product_3047,Samsung,Electronics,Good,32158.0,Seller_3047,4.7,Vizag,2023-01-26,https://example.com/product/3047,Sold,2022-09-30
3048.0,OLX,Product_3048,Apple,Electronics,New,11160.0,Seller_3048,4.8,Bangalore,2023-01-13,https://example.com/product/3048,Available,2023-07-28
3049.0,OLX,Product_3049,Apple,Electronics,New,12830.0,Seller_3049,4.5,Bangalore,2023-06-15,https://example.com/product/3049,Sold,2022-11-17
3050.0,OLX,Product_3050,Lenovo,Electronics,Refurbished,37965.0,Seller_3050,4.8,Vijayawada,2025-02-27,https://example.com/product/3050,Sold,2023-11-15
3051.0,OLX,Product_3051,Dell,Laptop,New,27916.0,Seller_3051,4.8,Vijayawada,2023-11-14,https://example.com/product/3051,Available,2024-07-26
3052.0,OLX,Product_3052,Dell,Mobile,Good,43216.0,Seller_3052,4.7,Vijayawada,2022-02-28,https://example.com/product/3052,Sold,2022-03-23
3053.0,OLX,Product_3053,Dell,Electronics,Good,40758.0,Seller_3053,4.9,Hyderabad,2023-11-16,https://example.com/product/3053,Sold,2022-09-01
3054.0,OLX,Product_3054,Dell,Furniture,New,16391.0,Seller_3054,4.3,Bangalore,2025-03-28,https://example.com/product/3054,Available,2023-06-12
3055.0,OLX,Product_3055,Dell,Laptop,Refurbished,32887.0,Seller_3055,4.4,Bangalore,2024-04-07,https://example.com/product/3055,Sold,2022-10-08
3056.0,OLX,Product_3056,Apple,Mobile,Refurbished,32701.0,Seller_3056,4.2,Hyderabad,2024-05-05,https://example.com/product/3056,Available,2024-02-09
3057.0,OLX,Product_3057,Dell,Mobile,Good,29930.0,Seller_3057,4.2,Vizag,2022-04-28,https://example.com/product/3057,Available,2022-08-24
3058.0,OLX,Product_3058,HP,Electronics,Good,47150.0,Seller_3058,3.7,Vijayawada,2023-06-08,https://example.com/product/3058,Sold,2022-09-14
3059.0,OLX,Product_3059,Samsung,Electronics,Like New,17639.0,Seller_3059,4.9,Bangalore,2024-10-17,https://example.com/product/3059,Sold,2024-01-20
3060.0,OLX,Product_3060,HP,Laptop,Like New,18593.0,Seller_3060,4.7,Vizag,2024-09-14,https://example.com/product/3060,Sold,2022-06-21
3061.0,OLX,Product_3061,Apple,Accessories,Refurbished,48535.0,Seller_3061,4.8,Vizag,2022-01-09,https://example.com/product/3061,Sold,2023-11-26
3062.0,OLX,Product_3062,HP,Accessories,Like New,41071.0,Seller_3062,3.9,Hyderabad,2022-10-10,https://example.com/product/3062,Sold,2023-09-12
3063.0,OLX,Product_3063,Lenovo,Laptop,Good,21048.0,Seller_3063,4.2,Bangalore,2024-08-04,https://example.com/product/3063,Sold,2023-04-16
3064.0,OLX,Product_3064,Samsung,Furniture,Refurbished,36527.0,Seller_3064,4.4,Vijayawada,2022-06-07,https://example.com/product/3064,Sold,2023-01-01
3065.0,OLX,Product_3065,Apple,Accessories,Like New,12273.0,Seller_3065,4.4,Vizag,2024-10-22,https://example.com/product/3065,Sold,2025-03-04
3066.0,OLX,Product_3066,Lenovo,Furniture,Good,22047.0,Seller_3066,4.8,Vijayawada,2023-06-19,https://example.com/product/3066,Sold,2023-03-21
3067.0,OLX,Product_3067,Apple,Electronics,Good,27308.0,Seller_3067,4.3,Bangalore,2023-10-21,https://example.com/product/3067,Available,2022-08-10
3068.0,OLX,Product_3068,Lenovo,Accessories,Good,31327.0,Seller_3068,3.6,Bangalore,2024-05-12,https://example.com/product/3068,Sold,2023-09-23
3069.0,OLX,Product_3069,Dell,Mobile,Like New,48790.0,Seller_3069,4.0,Vijayawada,2022-04-05,https://example.com/product/3069,Sold,2024-05-04
3070.0,OLX,Product_3070,Lenovo,Mobile,Refurbished,41391.0,Seller_3070,4.4,Vizag,2023-04-21,https://example.com/product/3070,Available,2023-06-09
3071.0,OLX,Product_3071,Apple,Laptop,Refurbished,35123.0,Seller_3071,3.5,Vijayawada,2023-09-18,https://example.com/product/3071,Sold,2023-03-29
3072.0,OLX,Product_3072,Samsung,Mobile,Good,14809.0,Seller_3072,4.5,Hyderabad,2023-07-10,https://example.com/product/3072,Sold,2023-03-29
3073.0,OLX,Product_3073,Apple,Furniture,Refurbished,41254.0,Seller_3073,4.3,Vijayawada,2022-05-28,https://example.com/product/3073,Available,2023-06-05
3074.0,OLX,Product_3074,Lenovo,Laptop,Like New,22673.0,Seller_3074,4.8,Vijayawada,2022-02-05,https://example.com/product/3074,Sold,2024-11-20
3075.0,OLX,Product_3075,Samsung,Mobile,Good,27829.0,Seller_3075,4.4,Bangalore,2024-10-16,https://example.com/product/3075,Available,2022-11-18
3076.0,OLX,Product_3076,Samsung,Electronics,Like New,18396.0,Seller_3076,4.4,Bangalore,2024-07-04,https://example.com/product/3076,Sold,2023-06-19
3077.0,OLX,Product_3077,Apple,Laptop,Good,19614.0,Seller_3077,3.9,Hyderabad,2022-12-14,https://example.com/product/3077,Sold,2023-09-02
3078.0,OLX,Product_3078,HP,Mobile,Like New,15364.0,Seller_3078,3.7,Vizag,2024-06-17,https://example.com/product/3078,Sold,2024-11-13
3079.0,OLX,Product_3079,Apple,Mobile,Like New,48083.0,Seller_3079,4.4,Hyderabad,2024-07-02,https://example.com/product/3079,Available,2022-06-13
3080.0,OLX,Product_3080,Apple,Furniture,Like New,36677.0,Seller_3080,4.5,Hyderabad,2022-06-10,https://example.com/product/3080,Available,2022-02-24
3081.0,OLX,Product_3081,Samsung,Mobile,Refurbished,21376.0,Seller_3081,4.0,Vijayawada,2023-10-25,https://example.com/product/3081,Available,2023-08-12
3082.0,OLX,Product_3082,Dell,Laptop,Refurbished,46041.0,Seller_3082,3.8,Vijayawada,2023-04-04,https://example.com/product/3082,Available,2023-08-13
3083.0,OLX,Product_3083,HP,Accessories,Refurbished,23694.0,Seller_3083,3.7,Bangalore,2024-12-28,https://example.com/product/3083,Sold,2024-05-22
3084.0,OLX,Product_3084,Apple,Accessories,Refurbished,41878.0,Seller_3084,4.3,Vijayawada,2024-02-07,https://example.com/product/3084,Available,2022-02-28
3085.0,OLX,Product_3085,Lenovo,Laptop,Refurbished,49384.0,Seller_3085,4.3,Vizag,2025-01-02,https://example.com/product/3085,Sold,2023-09-29
3086.0,OLX,Product_3086,HP,Electronics,Refurbished,32594.0,Seller_3086,4.7,Vizag,2023-03-06,https://example.com/product/3086,Sold,2023-04-08
3087.0,OLX,Product_3087,Lenovo,Laptop,Good,24894.0,Seller_3087,3.5,Hyderabad,2023-06-18,https://example.com/product/3087,Sold,2022-09-10
3088.0,OLX,Product_3088,HP,Furniture,New,29347.0,Seller_3088,4.3,Hyderabad,2023-05-26,https://example.com/product/3088,Sold,2023-01-09
3089.0,OLX,Product_3089,Apple,Laptop,Like New,22844.0,Seller_3089,4.1,Bangalore,2024-04-09,https://example.com/product/3089,Available,2022-06-13
3090.0,OLX,Product_3090,Dell,Electronics,Like New,21400.0,Seller_3090,3.8,Vijayawada,2022-05-18,https://example.com/product/3090,Available,2022-09-01
3091.0,OLX,Product_3091,Lenovo,Furniture,Like New,21500.0,Seller_3091,4.0,Hyderabad,2024-11-08,https://example.com/product/3091,Sold,2025-01-24
3092.0,OLX,Product_3092,Dell,Electronics,Like New,39138.0,Seller_3092,3.9,Vizag,2024-11-15,https://example.com/product/3092,Sold,2022-05-08
3093.0,OLX,Product_3093,Lenovo,Mobile,Refurbished,31378.0,Seller_3093,3.7,Bangalore,2022-10-05,https://example.com/product/3093,Sold,2023-04-04
3094.0,OLX,Product_3094,Lenovo,Accessories,Refurbished,33857.0,Seller_3094,4.7,Hyderabad,2022-11-30,https://example.com/product/3094,Available,2024-02-06
3095.0,OLX,Product_3095,Apple,Mobile,Like New,33194.0,Seller_3095,3.9,Vijayawada,2025-01-15,https://example.com/product/3095,Sold,2024-11-13
3096.0,OLX,Product_3096,Dell,Mobile,Refurbished,22945.0,Seller_3096,4.9,Bangalore,2024-06-03,https://example.com/product/3096,Available,2024-05-18
3097.0,OLX,Product_3097,Lenovo,Laptop,Like New,27410.0,Seller_3097,4.1,Vijayawada,2023-07-21,https://example.com/product/3097,Available,2022-11-12
3098.0,OLX,Product_3098,Dell,Accessories,Refurbished,20774.0,Seller_3098,3.6,Vijayawada,2022-11-17,https://example.com/product/3098,Available,2023-11-20
3099.0,OLX,Product_3099,Dell,Laptop,Good,42569.0,Seller_3099,3.7,Vijayawada,2023-12-20,https://example.com/product/3099,Sold,2023-12-08
3100.0,OLX,Product_3100,HP,Mobile,New,17058.0,Seller_3100,4.8,Vijayawada,2022-07-17,https://example.com/product/3100,Sold,2023-10-24
3101.0,OLX,Product_3101,HP,Furniture,Good,13763.0,Seller_3101,4.2,Hyderabad,2023-02-14,https://example.com/product/3101,Sold,2024-01-21
3102.0,OLX,Product_3102,Dell,Electronics,Refurbished,26476.0,Seller_3102,3.8,Hyderabad,2022-09-28,https://example.com/product/3102,Sold,2023-05-28
3103.0,OLX,Product_3103,Apple,Electronics,Like New,15803.0,Seller_3103,4.7,Hyderabad,2022-02-01,https://example.com/product/3103,Sold,2024-10-13
3104.0,OLX,Product_3104,HP,Furniture,Like New,22320.0,Seller_3104,4.7,Vizag,2025-02-09,https://example.com/product/3104,Sold,2023-08-02
3105.0,OLX,Product_3105,Lenovo,Mobile,Good,49043.0,Seller_3105,3.8,Hyderabad,2023-12-31,https://example.com/product/3105,Available,2023-07-07
3106.0,OLX,Product_3106,Dell,Furniture,New,14983.0,Seller_3106,4.4,Bangalore,2022-06-28,https://example.com/product/3106,Available,2022-06-27
3107.0,OLX,Product_3107,Samsung,Accessories,Like New,17293.0,Seller_3107,4.6,Vijayawada,2023-09-24,https://example.com/product/3107,Sold,2022-12-11
3108.0,OLX,Product_3108,Samsung,Accessories,New,46453.0,Seller_3108,4.3,Vijayawada,2023-04-11,https://example.com/product/3108,Sold,2024-07-04
3109.0,OLX,Product_3109,Dell,Furniture,Good,10247.0,Seller_3109,5.0,Vijayawada,2022-01-13,https://example.com/product/3109,Available,2023-07-11
3110.0,OLX,Product_3110,Lenovo,Furniture,Like New,30690.0,Seller_3110,3.7,Bangalore,2022-09-14,https://example.com/product/3110,Sold,2024-02-12
3111.0,OLX,Product_3111,Dell,Furniture,Refurbished,14971.0,Seller_3111,4.1,Bangalore,2024-12-11,https://example.com/product/3111,Sold,2023-08-19
3112.0,OLX,Product_3112,Dell,Electronics,Like New,29231.0,Seller_3112,4.9,Vizag,2023-01-12,https://example.com/product/3112,Available,2022-01-07
3113.0,OLX,Product_3113,Apple,Electronics,New,14803.0,Seller_3113,4.6,Bangalore,2024-07-18,https://example.com/product/3113,Available,2023-10-11
3114.0,OLX,Product_3114,Dell,Laptop,Refurbished,33197.0,Seller_3114,4.3,Hyderabad,2024-09-10,https://example.com/product/3114,Available,2024-06-03
3115.0,OLX,Product_3115,Lenovo,Mobile,Good,31115.0,Seller_3115,3.6,Vizag,2023-10-03,https://example.com/product/3115,Sold,2023-09-20
3116.0,OLX,Product_3116,Lenovo,Accessories,New,12287.0,Seller_3116,4.1,Vizag,2023-10-21,https://example.com/product/3116,Sold,2023-09-14
3117.0,OLX,Product_3117,HP,Mobile,New,35194.0,Seller_3117,4.1,Vijayawada,2023-11-13,https://example.com/product/3117,Sold,2022-06-02
3118.0,OLX,Product_3118,Samsung,Furniture,Refurbished,14294.0,Seller_3118,4.3,Hyderabad,2023-10-08,https://example.com/product/3118,Available,2025-04-14
3119.0,OLX,Product_3119,Dell,Accessories,Good,34100.0,Seller_3119,4.5,Vizag,2022-01-15,https://example.com/product/3119,Available,2024-02-05
3120.0,OLX,Product_3120,Dell,Mobile,Like New,13815.0,Seller_3120,4.6,Vijayawada,2025-04-02,https://example.com/product/3120,Available,2024-12-29
3121.0,OLX,Product_3121,Dell,Electronics,Like New,26567.0,Seller_3121,4.4,Vizag,2022-10-10,https://example.com/product/3121,Available,2024-06-06
3122.0,OLX,Product_3122,Samsung,Mobile,Like New,11989.0,Seller_3122,4.8,Bangalore,2024-07-01,https://example.com/product/3122,Available,2024-05-09
3123.0,OLX,Product_3123,Samsung,Accessories,Good,16160.0,Seller_3123,4.9,Vizag,2024-03-30,https://example.com/product/3123,Sold,2023-07-18
3124.0,OLX,Product_3124,HP,Laptop,Like New,32647.0,Seller_3124,3.8,Vijayawada,2023-11-29,https://example.com/product/3124,Available,2024-04-01
