sku_id,product_id,product_name,brand,category,model_number,original_price,manufacturing_date,launch_year,product_type,material_type,weight,dimensions,country_of_origin,expected_life_span,repairability_score
SKU15208,15208,Product_15208,Apple,Laptop,MDL15208,39926,2023-04-03,2025,Refurbished,Aluminium,2,10x20x5,India,3,2
SKU15209,15209,Product_15209,Apple,Electronics,MDL15209,42160,2024-04-13,2025,Refurbished,Aluminium,9,10x20x5,India,3,5
SKU15210,15210,Product_15210,Dell,Furniture,MDL15210,61878,2022-11-08,2025,Refurbished,Aluminium,10,10x20x5,India,9,1
SKU15211,15211,Product_15211,Lenovo,Laptop,MDL15211,77587,2023-04-16,2025,New,Plastic,5,10x20x5,India,5,4
SKU15212,15212,Product_15212,Lenovo,Laptop,MDL15212,56631,2022-04-07,2025,New,Aluminium,8,10x20x5,India,9,8
SKU15213,15213,Product_15213,Samsung,Laptop,MDL15213,65569,2024-02-27,2025,New,Plastic,5,10x20x5,India,6,2
SKU15214,15214,Product_15214,Dell,Furniture,MDL15214,44133,2024-11-04,2025,Refurbished,Aluminium,1,10x20x5,India,5,4
SKU15215,15215,Product_15215,Dell,Furniture,MDL15215,37647,2023-04-14,2025,New,Metal,1,10x20x5,India,9,3
SKU15216,15216,Product_15216,Lenovo,Accessories,MDL15216,92198,2025-02-12,2025,New,Metal,5,10x20x5,India,10,8
SKU15217,15217,Product_15217,HP,Mobile,MDL15217,34732,2023-11-20,2025,Refurbished,Plastic,8,10x20x5,India,3,9
SKU15218,15218,Product_15218,HP,Laptop,MDL15218,92327,2022-09-06,2025,New,Metal,8,10x20x5,India,7,3
SKU15219,15219,Product_15219,HP,Laptop,MDL15219,71512,2022-05-05,2025,New,Metal,8,10x20x5,India,3,2
SKU15220,15220,Product_15220,Lenovo,Mobile,MDL15220,96092,2024-09-30,2025,Refurbished,Plastic,3,10x20x5,India,6,10
SKU15221,15221,Product_15221,Lenovo,Furniture,MDL15221,46223,2022-08-07,2025,Refurbished,Aluminium,4,10x20x5,India,6,5
SKU15222,15222,Product_15222,HP,Laptop,MDL15222,89715,2024-07-21,2025,Refurbished,Plastic,5,10x20x5,India,3,3
SKU15223,15223,Product_15223,HP,Furniture,MDL15223,25252,2022-05-23,2025,Refurbished,Plastic,9,10x20x5,India,6,3
SKU15224,15224,Product_15224,Lenovo,Accessories,MDL15224,43127,2024-10-12,2025,Refurbished,Plastic,9,10x20x5,India,7,3
SKU15225,15225,Product_15225,Apple,Furniture,MDL15225,89704,2022-09-22,2025,Refurbished,Aluminium,7,10x20x5,India,9,6
SKU15226,15226,Product_15226,Apple,Mobile,MDL15226,98270,2023-07-22,2025,New,Plastic,9,10x20x5,India,5,5
SKU15227,15227,Product_15227,Apple,Furniture,MDL15227,83628,2022-12-27,2025,Refurbished,Plastic,6,10x20x5,India,3,8
SKU15228,15228,Product_15228,Samsung,Mobile,MDL15228,51485,2023-06-30,2025,Refurbished,Plastic,4,10x20x5,India,3,6
SKU15229,15229,Product_15229,HP,Electronics,MDL15229,55981,2025-02-17,2025,Refurbished,Plastic,5,10x20x5,India,9,3
SKU15230,15230,Product_15230,HP,Electronics,MDL15230,85812,2024-10-12,2025,Refurbished,Metal,1,10x20x5,India,9,10
SKU15231,15231,Product_15231,Dell,Accessories,MDL15231,82026,2022-07-02,2025,New,Aluminium,9,10x20x5,India,6,9
SKU15232,15232,Product_15232,Apple,Accessories,MDL15232,21612,2025-04-11,2025,Refurbished,Metal,9,10x20x5,India,7,3
SKU15233,15233,Product_15233,Lenovo,Furniture,MDL15233,80779,2023-12-13,2025,New,Aluminium,9,10x20x5,India,3,8
SKU15234,15234,Product_15234,Samsung,Mobile,MDL15234,63321,2023-07-29,2025,Refurbished,Aluminium,9,10x20x5,India,9,6
SKU15235,15235,Product_15235,Apple,Electronics,MDL15235,26660,2025-02-03,2025,New,Metal,10,10x20x5,India,7,5
SKU15236,15236,Product_15236,HP,Laptop,MDL15236,47616,2022-02-28,2025,New,Metal,8,10x20x5,India,5,1
SKU15237,15237,Product_15237,Apple,Furniture,MDL15237,27051,2022-03-21,2025,New,Metal,4,10x20x5,India,7,3
SKU15238,15238,Product_15238,Lenovo,Mobile,MDL15238,55730,2022-02-17,2025,Refurbished,Metal,6,10x20x5,India,7,4
SKU15239,15239,Product_15239,Apple,Mobile,MDL15239,96622,2022-01-21,2025,New,Plastic,4,10x20x5,India,8,5
SKU15240,15240,Product_15240,HP,Mobile,MDL15240,95539,2024-09-02,2025,Refurbished,Metal,4,10x20x5,India,5,10
SKU15241,15241,Product_15241,Dell,Laptop,MDL15241,43080,2024-06-21,2025,Refurbished,Aluminium,6,10x20x5,India,9,5
SKU15242,15242,Product_15242,Lenovo,Electronics,MDL15242,27450,2024-10-05,2025,Refurbished,Aluminium,9,10x20x5,India,8,5
SKU15243,15243,Product_15243,HP,Furniture,MDL15243,53435,2025-01-17,2025,Refurbished,Aluminium,2,10x20x5,India,4,1
SKU15244,15244,Product_15244,Samsung,Electronics,MDL15244,60574,2022-01-13,2025,New,Plastic,1,10x20x5,India,8,7
SKU15245,15245,Product_15245,Apple,Furniture,MDL15245,24252,2023-03-11,2025,New,Plastic,2,10x20x5,India,8,3
SKU15246,15246,Product_15246,Apple,Laptop,MDL15246,68842,2024-02-17,2025,Refurbished,Metal,6,10x20x5,India,6,3
SKU15247,15247,Product_15247,HP,Mobile,MDL15247,20701,2022-09-06,2025,New,Plastic,4,10x20x5,India,7,10
SKU15248,15248,Product_15248,Samsung,Laptop,MDL15248,94790,2024-05-05,2025,New,Metal,9,10x20x5,India,4,3
SKU15249,15249,Product_15249,Dell,Electronics,MDL15249,39112,2022-02-05,2025,New,Aluminium,10,10x20x5,India,7,6
SKU15250,15250,Product_15250,Lenovo,Electronics,MDL15250,53098,2023-04-06,2025,New,Metal,6,10x20x5,India,7,2
SKU15251,15251,Product_15251,Lenovo,Accessories,MDL15251,83722,2024-09-18,2025,New,Aluminium,1,10x20x5,India,10,8
SKU15252,15252,Product_15252,Dell,Accessories,MDL15252,68576,2023-04-09,2025,Refurbished,Aluminium,4,10x20x5,India,8,9
SKU15253,15253,Product_15253,Samsung,Accessories,MDL15253,47414,2023-09-19,2025,New,Aluminium,3,10x20x5,India,4,8
SKU15254,15254,Product_15254,Dell,Accessories,MDL15254,21301,2024-12-09,2025,New,Metal,8,10x20x5,India,5,6
SKU15255,15255,Product_15255,Lenovo,Accessories,MDL15255,48519,2023-02-26,2025,Refurbished,Plastic,6,10x20x5,India,3,10
SKU15256,15256,Product_15256,Lenovo,Accessories,MDL15256,85834,2023-06-07,2025,New,Metal,6,10x20x5,India,7,8
SKU15257,15257,Product_15257,Apple,Electronics,MDL15257,98771,2024-12-20,2025,New,Metal,8,10x20x5,India,4,2
SKU15258,15258,Product_15258,Samsung,Accessories,MDL15258,29251,2023-05-01,2025,Refurbished,Plastic,6,10x20x5,India,3,2
SKU15259,15259,Product_15259,HP,Accessories,MDL15259,79631,2022-05-16,2025,Refurbished,Plastic,6,10x20x5,India,8,10
SKU15260,15260,Product_15260,HP,Mobile,MDL15260,91607,2023-08-10,2025,New,Plastic,3,10x20x5,India,6,3
SKU15261,15261,Product_15261,Dell,Laptop,MDL15261,50625,2023-02-22,2025,Refurbished,Metal,7,10x20x5,India,8,8
SKU15262,15262,Product_15262,Dell,Laptop,MDL15262,21085,2023-07-31,2025,New,Aluminium,5,10x20x5,India,8,5
SKU15263,15263,Product_15263,Dell,Laptop,MDL15263,59278,2024-05-30,2025,Refurbished,Metal,3,10x20x5,India,6,3
SKU15264,15264,Product_15264,Apple,Mobile,MDL15264,75128,2022-10-05,2025,New,Aluminium,3,10x20x5,India,7,3
SKU15265,15265,Product_15265,Dell,Laptop,MDL15265,74967,2023-01-23,2025,New,Plastic,7,10x20x5,India,6,5
SKU15266,15266,Product_15266,Lenovo,Furniture,MDL15266,52909,2024-09-26,2025,New,Plastic,3,10x20x5,India,7,4
SKU15267,15267,Product_15267,Samsung,Laptop,MDL15267,74841,2023-06-03,2025,New,Aluminium,8,10x20x5,India,8,1
SKU15268,15268,Product_15268,Dell,Electronics,MDL15268,94948,2023-05-04,2025,New,Metal,1,10x20x5,India,3,1
SKU15269,15269,Product_15269,Samsung,Accessories,MDL15269,38981,2022-01-20,2025,Refurbished,Plastic,6,10x20x5,India,6,9
SKU15270,15270,Product_15270,Samsung,Laptop,MDL15270,85969,2023-07-16,2025,Refurbished,Aluminium,2,10x20x5,India,10,2
SKU15271,15271,Product_15271,Dell,Laptop,MDL15271,48286,2024-11-04,2025,New,Aluminium,5,10x20x5,India,5,7
SKU15272,15272,Product_15272,Dell,Mobile,MDL15272,21573,2024-09-20,2025,Refurbished,Metal,8,10x20x5,India,10,9
SKU15273,15273,Product_15273,Samsung,Electronics,MDL15273,27451,2024-10-24,2025,Refurbished,Plastic,2,10x20x5,India,6,9
SKU15274,15274,Product_15274,Lenovo,Electronics,MDL15274,78249,2025-04-13,2025,New,Plastic,10,10x20x5,India,3,3
SKU15275,15275,Product_15275,HP,Laptop,MDL15275,36596,2023-04-15,2025,Refurbished,Plastic,10,10x20x5,India,10,7
SKU15276,15276,Product_15276,Samsung,Laptop,MDL15276,47395,2023-06-25,2025,Refurbished,Aluminium,4,10x20x5,India,7,4
SKU15277,15277,Product_15277,Dell,Accessories,MDL15277,88514,2023-10-07,2025,New,Aluminium,8,10x20x5,India,9,7
SKU15278,15278,Product_15278,Lenovo,Electronics,MDL15278,90797,2023-10-15,2025,Refurbished,Metal,5,10x20x5,India,3,1
SKU15279,15279,Product_15279,Apple,Mobile,MDL15279,34494,2024-10-21,2025,Refurbished,Metal,5,10x20x5,India,5,3
SKU15280,15280,Product_15280,Apple,Furniture,MDL15280,70999,2022-06-11,2025,Refurbished,Plastic,3,10x20x5,India,10,2
SKU15281,15281,Product_15281,Apple,Furniture,MDL15281,29491,2024-04-23,2025,New,Metal,8,10x20x5,India,10,10
SKU15282,15282,Product_15282,HP,Laptop,MDL15282,80070,2022-06-12,2025,New,Plastic,6,10x20x5,India,5,6
SKU15283,15283,Product_15283,Lenovo,Furniture,MDL15283,57323,2023-09-14,2025,New,Aluminium,2,10x20x5,India,3,1
SKU15284,15284,Product_15284,Samsung,Laptop,MDL15284,99545,2022-05-23,2025,Refurbished,Metal,9,10x20x5,India,6,1
SKU15285,15285,Product_15285,HP,Mobile,MDL15285,57349,2022-06-05,2025,New,Metal,10,10x20x5,India,4,2
SKU15286,15286,Product_15286,Apple,Furniture,MDL15286,26046,2022-06-03,2025,Refurbished,Aluminium,7,10x20x5,India,6,7
SKU15287,15287,Product_15287,HP,Laptop,MDL15287,66055,2023-01-06,2025,Refurbished,Plastic,3,10x20x5,India,9,9
SKU15288,15288,Product_15288,Lenovo,Laptop,MDL15288,32475,2022-12-19,2025,New,Metal,6,10x20x5,India,5,5
SKU15289,15289,Product_15289,Dell,Electronics,MDL15289,29654,2024-12-26,2025,New,Plastic,2,10x20x5,India,9,5
SKU15290,15290,Product_15290,Lenovo,Furniture,MDL15290,64657,2023-10-16,2025,New,Metal,2,10x20x5,India,4,1
SKU15291,15291,Product_15291,Samsung,Laptop,MDL15291,83263,2023-10-20,2025,New,Plastic,10,10x20x5,India,10,10
SKU15292,15292,Product_15292,Apple,Furniture,MDL15292,52345,2024-10-28,2025,Refurbished,Plastic,8,10x20x5,India,10,1
SKU15293,15293,Product_15293,Lenovo,Furniture,MDL15293,20096,2023-10-06,2025,New,Plastic,1,10x20x5,India,4,9
SKU15294,15294,Product_15294,Dell,Furniture,MDL15294,31293,2023-07-25,2025,Refurbished,Metal,7,10x20x5,India,6,7
SKU15295,15295,Product_15295,HP,Electronics,MDL15295,82389,2024-10-24,2025,New,Aluminium,7,10x20x5,India,6,2
SKU15296,15296,Product_15296,Samsung,Furniture,MDL15296,44355,2023-04-29,2025,New,Metal,5,10x20x5,India,10,8
SKU15297,15297,Product_15297,Samsung,Furniture,MDL15297,92704,2022-01-03,2025,Refurbished,Plastic,3,10x20x5,India,6,9
SKU15298,15298,Product_15298,Lenovo,Mobile,MDL15298,30778,2023-10-27,2025,New,Plastic,10,10x20x5,India,6,4
SKU15299,15299,Product_15299,Apple,Electronics,MDL15299,60781,2022-02-24,2025,Refurbished,Metal,1,10x20x5,India,3,7
SKU15300,15300,Product_15300,Lenovo,Accessories,MDL15300,57704,2025-03-29,2025,New,Metal,9,10x20x5,India,9,4
SKU15301,15301,Product_15301,Lenovo,Mobile,MDL15301,29999,2025-01-01,2025,New,Aluminium,10,10x20x5,India,9,2
SKU15302,15302,Product_15302,Samsung,Laptop,MDL15302,41181,2024-02-14,2025,New,Plastic,3,10x20x5,India,8,6
SKU15303,15303,Product_15303,Apple,Accessories,MDL15303,52733,2023-09-08,2025,New,Plastic,4,10x20x5,India,9,6
SKU15304,15304,Product_15304,Dell,Mobile,MDL15304,50894,2022-10-30,2025,New,Metal,6,10x20x5,India,6,6
SKU15305,15305,Product_15305,Dell,Laptop,MDL15305,95320,2023-04-03,2025,New,Plastic,8,10x20x5,India,5,9
SKU15306,15306,Product_15306,Dell,Mobile,MDL15306,27323,2023-08-18,2025,Refurbished,Plastic,6,10x20x5,India,10,4
SKU15307,15307,Product_15307,HP,Furniture,MDL15307,72204,2024-01-31,2025,Refurbished,Aluminium,1,10x20x5,India,7,4
SKU15308,15308,Product_15308,Apple,Furniture,MDL15308,43667,2024-08-07,2025,Refurbished,Plastic,5,10x20x5,India,6,7
SKU15309,15309,Product_15309,Samsung,Electronics,MDL15309,36384,2024-07-05,2025,Refurbished,Aluminium,8,10x20x5,India,9,10
SKU15310,15310,Product_15310,Lenovo,Accessories,MDL15310,42054,2023-10-20,2025,New,Aluminium,10,10x20x5,India,3,5
SKU15311,15311,Product_15311,Samsung,Mobile,MDL15311,80235,2024-03-23,2025,New,Aluminium,2,10x20x5,India,3,9
SKU15312,15312,Product_15312,Apple,Accessories,MDL15312,98042,2024-02-01,2025,New,Plastic,2,10x20x5,India,6,10
SKU15313,15313,Product_15313,HP,Laptop,MDL15313,95724,2022-12-26,2025,Refurbished,Metal,7,10x20x5,India,4,10
SKU15314,15314,Product_15314,Lenovo,Accessories,MDL15314,94804,2024-09-06,2025,Refurbished,Metal,1,10x20x5,India,6,4
SKU15315,15315,Product_15315,Apple,Laptop,MDL15315,52814,2024-04-12,2025,New,Aluminium,4,10x20x5,India,4,4
SKU15316,15316,Product_15316,HP,Laptop,MDL15316,38812,2024-10-23,2025,Refurbished,Plastic,8,10x20x5,India,4,10
SKU15317,15317,Product_15317,Dell,Accessories,MDL15317,84842,2025-01-24,2025,Refurbished,Aluminium,3,10x20x5,India,7,9
SKU15318,15318,Product_15318,HP,Accessories,MDL15318,41757,2022-11-27,2025,New,Plastic,10,10x20x5,India,4,4
SKU15319,15319,Product_15319,Dell,Electronics,MDL15319,46052,2022-10-15,2025,Refurbished,Metal,9,10x20x5,India,3,7
SKU15320,15320,Product_15320,Samsung,Electronics,MDL15320,26636,2024-02-21,2025,New,Aluminium,3,10x20x5,India,7,5
SKU15321,15321,Product_15321,Dell,Laptop,MDL15321,63956,2024-09-17,2025,New,Aluminium,9,10x20x5,India,10,1
SKU15322,15322,Product_15322,Lenovo,Furniture,MDL15322,86408,2022-11-07,2025,Refurbished,Metal,2,10x20x5,India,7,5
SKU15323,15323,Product_15323,Lenovo,Accessories,MDL15323,99892,2022-11-10,2025,Refurbished,Plastic,10,10x20x5,India,9,9
SKU15324,15324,Product_15324,Dell,Mobile,MDL15324,77250,2023-05-09,2025,Refurbished,Aluminium,4,10x20x5,India,10,4
SKU15325,15325,Product_15325,Dell,Mobile,MDL15325,73066,2025-02-13,2025,New,Metal,5,10x20x5,India,10,7
SKU15326,15326,Product_15326,Apple,Accessories,MDL15326,70852,2025-04-01,2025,Refurbished,Plastic,8,10x20x5,India,9,9
SKU15327,15327,Product_15327,Apple,Laptop,MDL15327,95074,2022-01-11,2025,Refurbished,Plastic,10,10x20x5,India,9,1
SKU15328,15328,Product_15328,Lenovo,Electronics,MDL15328,46471,2024-06-27,2025,New,Aluminium,5,10x20x5,India,9,7
SKU15329,15329,Product_15329,Apple,Mobile,MDL15329,35530,2024-10-12,2025,Refurbished,Aluminium,5,10x20x5,India,10,10
SKU15330,15330,Product_15330,Samsung,Furniture,MDL15330,43411,2022-02-26,2025,Refurbished,Metal,8,10x20x5,India,7,2
SKU15331,15331,Product_15331,Samsung,Furniture,MDL15331,83582,2023-10-07,2025,New,Aluminium,3,10x20x5,India,5,9
SKU15332,15332,Product_15332,Samsung,Mobile,MDL15332,55591,2023-10-08,2025,Refurbished,Aluminium,1,10x20x5,India,7,8
SKU15333,15333,Product_15333,HP,Electronics,MDL15333,87851,2023-09-22,2025,New,Metal,10,10x20x5,India,8,3
SKU15334,15334,Product_15334,HP,Laptop,MDL15334,70293,2025-02-02,2025,Refurbished,Aluminium,8,10x20x5,India,8,2
SKU15335,15335,Product_15335,Dell,Furniture,MDL15335,80531,2024-10-30,2025,New,Aluminium,8,10x20x5,India,10,4
SKU15336,15336,Product_15336,Dell,Furniture,MDL15336,87210,2023-01-26,2025,New,Metal,10,10x20x5,India,4,2
SKU15337,15337,Product_15337,HP,Laptop,MDL15337,96253,2022-04-03,2025,New,Aluminium,3,10x20x5,India,5,5
SKU15338,15338,Product_15338,HP,Accessories,MDL15338,71367,2023-05-11,2025,Refurbished,Aluminium,4,10x20x5,India,10,7
SKU15339,15339,Product_15339,HP,Accessories,MDL15339,60744,2022-08-09,2025,New,Metal,3,10x20x5,India,4,9
SKU15340,15340,Product_15340,Lenovo,Electronics,MDL15340,54509,2024-05-04,2025,Refurbished,Plastic,9,10x20x5,India,3,9
SKU15341,15341,Product_15341,Apple,Electronics,MDL15341,96844,2023-09-20,2025,Refurbished,Plastic,5,10x20x5,India,4,2
SKU15342,15342,Product_15342,Dell,Accessories,MDL15342,45346,2023-05-21,2025,New,Metal,2,10x20x5,India,4,1
SKU15343,15343,Product_15343,Apple,Electronics,MDL15343,76706,2022-02-14,2025,Refurbished,Metal,9,10x20x5,India,4,3
SKU15344,15344,Product_15344,Dell,Electronics,MDL15344,50747,2022-03-02,2025,New,Aluminium,8,10x20x5,India,9,4
SKU15345,15345,Product_15345,Dell,Laptop,MDL15345,92376,2022-12-03,2025,New,Plastic,1,10x20x5,India,5,6
SKU15346,15346,Product_15346,Lenovo,Accessories,MDL15346,27517,2023-08-16,2025,New,Plastic,1,10x20x5,India,3,1
SKU15347,15347,Product_15347,Apple,Mobile,MDL15347,77731,2022-12-21,2025,Refurbished,Metal,8,10x20x5,India,4,10
SKU15348,15348,Product_15348,Apple,Furniture,MDL15348,36218,2022-04-24,2025,New,Plastic,3,10x20x5,India,7,1
SKU15349,15349,Product_15349,HP,Furniture,MDL15349,77069,2023-01-12,2025,Refurbished,Aluminium,7,10x20x5,India,4,3
SKU15350,15350,Product_15350,Lenovo,Accessories,MDL15350,70500,2023-07-23,2025,New,Metal,6,10x20x5,India,8,2
SKU15351,15351,Product_15351,HP,Electronics,MDL15351,53106,2024-05-18,2025,Refurbished,Metal,6,10x20x5,India,6,6
SKU15352,15352,Product_15352,HP,Furniture,MDL15352,70586,2024-04-20,2025,New,Plastic,7,10x20x5,India,7,3
SKU15353,15353,Product_15353,Apple,Furniture,MDL15353,78736,2024-10-21,2025,Refurbished,Aluminium,10,10x20x5,India,5,3
SKU15354,15354,Product_15354,Samsung,Laptop,MDL15354,32769,2024-04-09,2025,New,Aluminium,5,10x20x5,India,6,9
SKU15355,15355,Product_15355,Samsung,Electronics,MDL15355,85974,2023-11-14,2025,Refurbished,Metal,8,10x20x5,India,6,8
SKU15356,15356,Product_15356,Lenovo,Accessories,MDL15356,95455,2023-12-29,2025,Refurbished,Metal,2,10x20x5,India,8,3
SKU15357,15357,Product_15357,HP,Accessories,MDL15357,62553,2024-07-08,2025,New,Plastic,9,10x20x5,India,10,3
SKU15358,15358,Product_15358,Lenovo,Furniture,MDL15358,36471,2023-02-24,2025,Refurbished,Plastic,9,10x20x5,India,6,1
SKU15359,15359,Product_15359,Dell,Electronics,MDL15359,92003,2023-10-04,2025,Refurbished,Aluminium,8,10x20x5,India,9,8
SKU15360,15360,Product_15360,Lenovo,Laptop,MDL15360,97345,2023-12-23,2025,Refurbished,Metal,3,10x20x5,India,10,9
SKU15361,15361,Product_15361,Dell,Accessories,MDL15361,26590,2023-12-04,2025,Refurbished,Aluminium,7,10x20x5,India,6,1
SKU15362,15362,Product_15362,Samsung,Accessories,MDL15362,27357,2025-02-13,2025,Refurbished,Metal,5,10x20x5,India,6,1
SKU15363,15363,Product_15363,Dell,Mobile,MDL15363,57990,2024-10-18,2025,Refurbished,Plastic,2,10x20x5,India,4,8
SKU15364,15364,Product_15364,Dell,Furniture,MDL15364,69550,2024-12-16,2025,New,Plastic,5,10x20x5,India,8,2
SKU15365,15365,Product_15365,Dell,Mobile,MDL15365,36079,2024-11-27,2025,New,Aluminium,2,10x20x5,India,10,1
SKU15366,15366,Product_15366,Dell,Furniture,MDL15366,44003,2025-01-25,2025,Refurbished,Plastic,6,10x20x5,India,10,2
SKU15367,15367,Product_15367,Samsung,Electronics,MDL15367,48959,2024-06-03,2025,New,Metal,2,10x20x5,India,5,9
SKU15368,15368,Product_15368,Lenovo,Furniture,MDL15368,43187,2022-10-13,2025,Refurbished,Metal,9,10x20x5,India,8,5
SKU15369,15369,Product_15369,HP,Electronics,MDL15369,41364,2023-01-05,2025,New,Plastic,9,10x20x5,India,4,9
SKU15370,15370,Product_15370,Apple,Laptop,MDL15370,22719,2024-03-27,2025,Refurbished,Plastic,6,10x20x5,India,6,10
SKU15371,15371,Product_15371,HP,Furniture,MDL15371,85766,2023-09-10,2025,Refurbished,Aluminium,6,10x20x5,India,4,2
SKU15372,15372,Product_15372,Lenovo,Furniture,MDL15372,98824,2023-02-20,2025,New,Aluminium,10,10x20x5,India,3,1
SKU15373,15373,Product_15373,Lenovo,Electronics,MDL15373,89043,2025-03-01,2025,Refurbished,Aluminium,6,10x20x5,India,5,7
SKU15374,15374,Product_15374,Samsung,Furniture,MDL15374,62565,2023-07-20,2025,New,Aluminium,10,10x20x5,India,7,10
SKU15375,15375,Product_15375,Samsung,Mobile,MDL15375,94932,2022-02-04,2025,New,Aluminium,4,10x20x5,India,5,4
SKU15376,15376,Product_15376,Apple,Electronics,MDL15376,93208,2024-11-24,2025,Refurbished,Aluminium,6,10x20x5,India,4,4
SKU15377,15377,Product_15377,Samsung,Mobile,MDL15377,32431,2025-01-16,2025,New,Plastic,7,10x20x5,India,7,1
SKU15378,15378,Product_15378,Samsung,Mobile,MDL15378,53432,2024-01-06,2025,New,Aluminium,1,10x20x5,India,6,2
SKU15379,15379,Product_15379,Dell,Mobile,MDL15379,47406,2025-01-22,2025,New,Plastic,1,10x20x5,India,10,6
SKU15380,15380,Product_15380,HP,Furniture,MDL15380,41034,2024-07-11,2025,Refurbished,Plastic,1,10x20x5,India,6,2
SKU15381,15381,Product_15381,Apple,Furniture,MDL15381,62692,2024-02-10,2025,New,Plastic,9,10x20x5,India,10,1
SKU15382,15382,Product_15382,HP,Mobile,MDL15382,25107,2022-06-27,2025,New,Plastic,9,10x20x5,India,9,8
SKU15383,15383,Product_15383,Apple,Furniture,MDL15383,71605,2023-08-03,2025,Refurbished,Aluminium,10,10x20x5,India,8,7
SKU15384,15384,Product_15384,HP,Accessories,MDL15384,35950,2022-05-30,2025,New,Plastic,8,10x20x5,India,4,3
SKU15385,15385,Product_15385,Dell,Laptop,MDL15385,78128,2024-01-20,2025,New,Metal,3,10x20x5,India,3,10
SKU15386,15386,Product_15386,Apple,Mobile,MDL15386,37591,2025-01-29,2025,Refurbished,Aluminium,5,10x20x5,India,4,2
SKU15387,15387,Product_15387,HP,Laptop,MDL15387,98302,2024-05-24,2025,New,Metal,2,10x20x5,India,4,10
SKU15388,15388,Product_15388,Samsung,Mobile,MDL15388,28881,2025-04-04,2025,New,Metal,9,10x20x5,India,3,4
SKU15389,15389,Product_15389,Lenovo,Laptop,MDL15389,32952,2023-06-19,2025,New,Metal,10,10x20x5,India,8,2
SKU15390,15390,Product_15390,HP,Electronics,MDL15390,69220,2022-12-09,2025,Refurbished,Metal,2,10x20x5,India,7,8
SKU15391,15391,Product_15391,Dell,Furniture,MDL15391,67258,2024-01-21,2025,New,Aluminium,9,10x20x5,India,3,8
SKU15392,15392,Product_15392,Dell,Furniture,MDL15392,23635,2025-01-08,2025,New,Plastic,8,10x20x5,India,3,7
SKU15393,15393,Product_15393,Samsung,Mobile,MDL15393,28628,2022-06-23,2025,New,Aluminium,3,10x20x5,India,5,2
SKU15394,15394,Product_15394,Dell,Electronics,MDL15394,23304,2023-10-20,2025,New,Aluminium,1,10x20x5,India,8,4
SKU15395,15395,Product_15395,HP,Mobile,MDL15395,32307,2024-11-21,2025,Refurbished,Plastic,6,10x20x5,India,4,1
SKU15396,15396,Product_15396,Samsung,Accessories,MDL15396,48859,2024-11-13,2025,Refurbished,Aluminium,4,10x20x5,India,8,1
SKU15397,15397,Product_15397,Dell,Furniture,MDL15397,59524,2022-06-14,2025,New,Plastic,10,10x20x5,India,3,5
SKU15398,15398,Product_15398,Apple,Mobile,MDL15398,21372,2024-03-16,2025,Refurbished,Metal,2,10x20x5,India,8,7
SKU15399,15399,Product_15399,Samsung,Electronics,MDL15399,32427,2024-04-22,2025,New,Metal,4,10x20x5,India,8,4
SKU15400,15400,Product_15400,Apple,Mobile,MDL15400,37467,2025-01-17,2025,Refurbished,Aluminium,9,10x20x5,India,10,8
SKU15401,15401,Product_15401,Samsung,Accessories,MDL15401,27226,2025-02-19,2025,New,Metal,9,10x20x5,India,9,9
SKU15402,15402,Product_15402,Samsung,Furniture,MDL15402,44524,2025-03-28,2025,Refurbished,Aluminium,7,10x20x5,India,8,6
SKU15403,15403,Product_15403,Lenovo,Accessories,MDL15403,41271,2024-10-07,2025,Refurbished,Metal,1,10x20x5,India,3,9
SKU15404,15404,Product_15404,Dell,Electronics,MDL15404,34148,2024-06-08,2025,New,Plastic,7,10x20x5,India,9,2
SKU15405,15405,Product_15405,HP,Mobile,MDL15405,54371,2023-07-13,2025,New,Aluminium,2,10x20x5,India,7,7
SKU15406,15406,Product_15406,Samsung,Mobile,MDL15406,32755,2023-06-20,2025,New,Plastic,7,10x20x5,India,9,4
SKU15407,15407,Product_15407,Dell,Accessories,MDL15407,78804,2025-01-04,2025,Refurbished,Metal,4,10x20x5,India,6,5
SKU15408,15408,Product_15408,HP,Laptop,MDL15408,32188,2023-02-02,2025,New,Aluminium,9,10x20x5,India,8,10
SKU15409,15409,Product_15409,Dell,Electronics,MDL15409,88518,2023-05-13,2025,Refurbished,Aluminium,10,10x20x5,India,3,4
SKU15410,15410,Product_15410,Samsung,Mobile,MDL15410,66856,2022-12-11,2025,New,Metal,4,10x20x5,India,4,10
SKU15411,15411,Product_15411,Apple,Laptop,MDL15411,89358,2024-07-23,2025,Refurbished,Plastic,3,10x20x5,India,8,4
SKU15412,15412,Product_15412,Dell,Accessories,MDL15412,60961,2022-12-12,2025,New,Metal,7,10x20x5,India,4,6
SKU15413,15413,Product_15413,Samsung,Mobile,MDL15413,42599,2023-12-16,2025,New,Aluminium,1,10x20x5,India,8,3
SKU15414,15414,Product_15414,Apple,Furniture,MDL15414,26930,2023-11-03,2025,Refurbished,Aluminium,1,10x20x5,India,6,1
SKU15415,15415,Product_15415,HP,Electronics,MDL15415,87996,2023-03-15,2025,New,Aluminium,6,10x20x5,India,4,7
SKU15416,15416,Product_15416,Samsung,Mobile,MDL15416,48658,2022-05-29,2025,New,Aluminium,5,10x20x5,India,7,3
