sku_id,product_id,product_name,brand,category,model_number,original_price,manufacturing_date,launch_year,product_type,material_type,weight,dimensions,country_of_origin,expected_life_span,repairability_score
SKU3137,3137.0,hp furniture device,hp,furniture,mdl3137,54152.0,2022-11-01,2025,refurbished,metal,1.0,10x20x5,india,8,3.0
SKU3138,3138.0,galaxy book4 ultra,samsung,laptop,mdl3138,39702.0,2022-01-02,2025,new,aluminium,4.0,10x20x5,india,5,5.0
SKU3139,3139.0,ultrasharp 27 monitor,dell,electronics,mdl3139,27175.0,2022-09-06,2025,new,plastic,7.0,10x20x5,india,7,1.0
SKU3140,3140.0,ipad air 5th gen,apple,electronics,mdl3140,54901.0,2023-10-09,2025,new,aluminium,5.0,10x20x5,india,4,8.0
SKU3141,3141.0,dell venue pro 11,dell,mobile,mdl3141,44079.0,2025-03-30,2025,new,metal,7.0,10x20x5,india,7,10.0
SKU3142,3142.0,samsung furniture device,samsung,furniture,mdl3142,96537.0,2024-09-24,2025,refurbished,plastic,1.0,10x20x5,india,4,7.0
SKU3143,3143.0,dell venue pro 11,dell,mobile,mdl3143,40862.0,2022-02-25,2025,refurbished,aluminium,3.0,10x20x5,india,6,5.0
SKU3144,3144.0,lenovo furniture device,lenovo,furniture,mdl3144,50488.0,2024-08-23,2025,new,metal,8.0,10x20x5,india,10,4.0
SKU3145,3145.0,thinkpad x1 carbon,lenovo,laptop,mdl3145,36199.0,2023-06-10,2025,new,plastic,9.0,10x20x5,india,5,8.0
SKU3146,3146.0,dell venue pro 11,dell,mobile,mdl3146,38894.0,2022-07-16,2025,refurbished,metal,3.0,10x20x5,india,4,7.0
SKU3147,3147.0,lenovo furniture device,lenovo,furniture,mdl3147,49942.0,2023-10-02,2025,new,metal,9.0,10x20x5,india,9,9.0
SKU3148,3148.0,dell premier wireless mouse,dell,accessories,mdl3148,72980.0,2024-07-16,2025,refurbished,aluminium,9.0,10x20x5,india,8,1.0
SKU3149,3149.0,legion gaming headset,lenovo,accessories,mdl3149,68673.0,2024-10-19,2025,refurbished,aluminium,8.0,10x20x5,india,10,2.0
SKU3150,3150.0,iphone 15 pro,apple,mobile,mdl3150,76791.0,2024-04-20,2025,new,metal,10.0,10x20x5,india,10,8.0
SKU3151,3151.0,lenovo furniture device,lenovo,furniture,mdl3151,46996.0,2022-12-20,2025,refurbished,aluminium,4.0,10x20x5,india,6,9.0
SKU3152,3152.0,lenovo wireless mouse,lenovo,accessories,mdl3152,35985.0,2022-09-07,2025,new,aluminium,9.0,10x20x5,india,3,7.0
SKU3153,3153.0,legion gaming headset,lenovo,accessories,mdl3153,39623.0,2022-05-02,2025,new,metal,6.0,10x20x5,india,10,3.0
SKU3154,3154.0,dell docking station wd19s,dell,electronics,mdl3154,64618.0,2022-04-04,2025,refurbished,aluminium,9.0,10x20x5,india,8,9.0
SKU3155,3155.0,galaxy book go,samsung,laptop,mdl3155,81789.0,2022-07-30,2025,new,aluminium,1.0,10x20x5,india,8,8.0
SKU3156,3156.0,inspiron 15,dell,laptop,mdl3156,41131.0,2022-11-05,2025,refurbished,metal,4.0,10x20x5,india,10,7.0
SKU3157,3157.0,apple furniture device,apple,furniture,mdl3157,78255.0,2024-10-05,2025,refurbished,metal,4.0,10x20x5,india,3,8.0
SKU3158,3158.0,ideapad slim 5,lenovo,laptop,mdl3158,49162.0,2025-03-03,2025,refurbished,metal,9.0,10x20x5,india,5,4.0
SKU3159,3159.0,hp usb-c multiport hub,hp,accessories,mdl3159,99141.0,2022-01-13,2025,new,plastic,6.0,10x20x5,india,8,6.0
SKU3160,3160.0,dell docking station wd19s,dell,electronics,mdl3160,94271.0,2023-06-30,2025,new,plastic,1.0,10x20x5,india,5,8.0
SKU3161,3161.0,galaxy watch 6,samsung,accessories,mdl3161,46961.0,2024-05-25,2025,refurbished,metal,6.0,10x20x5,india,8,6.0
SKU3162,3162.0,"macbook pro 14"" m3",apple,laptop,mdl3162,70778.0,2022-09-06,2025,new,aluminium,9.0,10x20x5,india,9,5.0
SKU3163,3163.0,inspiron 15,dell,laptop,mdl3163,64124.0,2022-01-18,2025,new,aluminium,3.0,10x20x5,india,7,7.0
SKU3164,3164.0,smart clock 2,lenovo,electronics,mdl3164,96276.0,2023-05-16,2025,refurbished,plastic,5.0,10x20x5,india,4,9.0
SKU3165,3165.0,legion gaming headset,lenovo,accessories,mdl3165,56131.0,2024-04-04,2025,new,plastic,2.0,10x20x5,india,5,9.0
SKU3166,3166.0,lenovo thinkphone,lenovo,mobile,mdl3166,53566.0,2024-12-21,2025,new,aluminium,1.0,10x20x5,india,8,10.0
SKU3167,3167.0,latitude 5420,dell,laptop,mdl3167,23485.0,2022-04-09,2025,new,metal,6.0,10x20x5,india,3,4.0
SKU3168,3168.0,lenovo thinkphone,lenovo,mobile,mdl3168,21130.0,2025-01-31,2025,refurbished,metal,10.0,10x20x5,india,9,1.0
SKU3169,3169.0,hp furniture device,hp,furniture,mdl3169,64574.0,2022-11-28,2025,new,plastic,5.0,10x20x5,india,4,8.0
SKU3170,3170.0,ipad air 5th gen,apple,electronics,mdl3170,44492.0,2022-05-22,2025,refurbished,aluminium,3.0,10x20x5,india,7,6.0
SKU3171,3171.0,victus 16,hp,laptop,mdl3171,54558.0,2022-02-18,2025,refurbished,plastic,9.0,10x20x5,india,4,1.0
SKU3172,3172.0,apple watch series 9,apple,accessories,mdl3172,42082.0,2022-05-02,2025,refurbished,plastic,6.0,10x20x5,india,9,6.0
SKU3173,3173.0,apple furniture device,apple,furniture,mdl3173,57470.0,2023-10-05,2025,new,aluminium,8.0,10x20x5,india,4,1.0
SKU3174,3174.0,xps 13,dell,laptop,mdl3174,20237.0,2023-05-09,2025,new,aluminium,10.0,10x20x5,india,8,7.0
SKU3175,3175.0,10000mah power bank,samsung,accessories,mdl3175,98160.0,2024-10-20,2025,new,aluminium,9.0,10x20x5,india,5,8.0
SKU3176,3176.0,hp usb-c multiport hub,hp,accessories,mdl3176,33447.0,2023-08-15,2025,refurbished,metal,1.0,10x20x5,india,10,2.0
SKU3177,3177.0,hp elite x3,hp,mobile,mdl3177,98190.0,2022-09-03,2025,new,aluminium,2.0,10x20x5,india,5,6.0
SKU3178,3178.0,hp furniture device,hp,furniture,mdl3178,35273.0,2024-07-31,2025,refurbished,aluminium,1.0,10x20x5,india,5,1.0
SKU3179,3179.0,hp ergonomic mouse,hp,accessories,mdl3179,42138.0,2023-10-25,2025,new,plastic,10.0,10x20x5,india,8,9.0
SKU3180,3180.0,thinkpad x1 carbon,lenovo,laptop,mdl3180,33571.0,2023-04-12,2025,new,plastic,3.0,10x20x5,india,8,4.0
SKU3181,3181.0,apple furniture device,apple,furniture,mdl3181,72352.0,2022-01-15,2025,new,aluminium,3.0,10x20x5,india,6,8.0
SKU3182,3182.0,magsafe battery pack,apple,accessories,mdl3182,85365.0,2022-12-23,2025,new,aluminium,4.0,10x20x5,india,3,8.0
SKU3183,3183.0,galaxy buds2 pro,samsung,accessories,mdl3183,60327.0,2023-06-10,2025,new,aluminium,7.0,10x20x5,india,8,9.0
SKU3184,3184.0,iphone 13 mini,apple,mobile,mdl3184,84066.0,2023-07-02,2025,refurbished,metal,9.0,10x20x5,india,7,5.0
SKU3185,3185.0,dell furniture device,dell,furniture,mdl3185,24185.0,2023-09-05,2025,new,aluminium,5.0,10x20x5,india,8,2.0
SKU3186,3186.0,apple furniture device,apple,furniture,mdl3186,46937.0,2022-10-29,2025,new,plastic,5.0,10x20x5,india,10,7.0
SKU3187,3187.0,lenovo legion phone duel,lenovo,mobile,mdl3187,26457.0,2023-02-23,2025,new,plastic,5.0,10x20x5,india,4,10.0
SKU3188,3188.0,lenovo thinkphone,lenovo,mobile,mdl3188,33614.0,2022-06-11,2025,new,plastic,10.0,10x20x5,india,5,9.0
SKU3189,3189.0,hp wireless keyboard 230,hp,accessories,mdl3189,45236.0,2024-02-09,2025,refurbished,aluminium,3.0,10x20x5,india,10,7.0
SKU3190,3190.0,ideapad slim 5,lenovo,laptop,mdl3190,43648.0,2023-05-03,2025,refurbished,metal,5.0,10x20x5,india,4,10.0
SKU3191,3191.0,galaxy smarttag2,samsung,accessories,mdl3191,26349.0,2022-07-19,2025,refurbished,metal,1.0,10x20x5,india,10,1.0
SKU3192,3192.0,galaxy smarttag2,samsung,accessories,mdl3192,97204.0,2022-09-18,2025,refurbished,aluminium,10.0,10x20x5,india,7,6.0
SKU3193,3193.0,hp ergonomic mouse,hp,accessories,mdl3193,62684.0,2023-10-02,2025,new,plastic,1.0,10x20x5,india,8,4.0
SKU3194,3194.0,"thinkvision monitor 27""",lenovo,electronics,mdl3194,64563.0,2022-12-06,2025,new,plastic,9.0,10x20x5,india,5,1.0
SKU3195,3195.0,dell venue pro 11,dell,mobile,mdl3195,79584.0,2022-08-20,2025,refurbished,plastic,10.0,10x20x5,india,6,6.0
SKU3196,3196.0,alienware m16,dell,laptop,mdl3196,38095.0,2022-05-11,2025,refurbished,metal,8.0,10x20x5,india,9,8.0
SKU3197,3197.0,dell venue pro 11,dell,mobile,mdl3197,95220.0,2022-01-28,2025,new,metal,3.0,10x20x5,india,5,6.0
SKU3198,3198.0,apple furniture device,apple,furniture,mdl3198,23812.0,2025-01-12,2025,new,plastic,6.0,10x20x5,india,7,10.0
SKU3199,3199.0,lenovo furniture device,lenovo,furniture,mdl3199,47361.0,2022-04-27,2025,refurbished,plastic,9.0,10x20x5,india,9,9.0
SKU3200,3200.0,galaxy book4 ultra,samsung,laptop,mdl3200,76631.0,2023-01-16,2025,refurbished,plastic,3.0,10x20x5,india,3,2.0
SKU3201,3201.0,dell furniture device,dell,furniture,mdl3201,68293.0,2024-01-23,2025,new,plastic,6.0,10x20x5,india,10,8.0
SKU3202,3202.0,apple watch series 9,apple,accessories,mdl3202,86645.0,2024-09-27,2025,refurbished,aluminium,6.0,10x20x5,india,3,6.0
SKU3203,3203.0,dell gaming monitor s2721dgf,dell,electronics,mdl3203,90414.0,2024-08-03,2025,refurbished,metal,9.0,10x20x5,india,4,9.0
SKU3204,3204.0,hp elite x3,hp,mobile,mdl3204,78797.0,2022-09-18,2025,refurbished,aluminium,8.0,10x20x5,india,9,8.0
SKU3205,3205.0,dell universal dock,dell,accessories,mdl3205,22446.0,2023-03-16,2025,new,aluminium,10.0,10x20x5,india,9,3.0
SKU3206,3206.0,65w usb-c gan charger,lenovo,accessories,mdl3206,21966.0,2024-12-11,2025,refurbished,aluminium,9.0,10x20x5,india,10,1.0
SKU3207,3207.0,10000mah power bank,samsung,accessories,mdl3207,50957.0,2024-11-04,2025,refurbished,plastic,9.0,10x20x5,india,7,4.0
SKU3208,3208.0,iphone se (3rd gen),apple,mobile,mdl3208,67806.0,2023-03-12,2025,new,metal,2.0,10x20x5,india,3,1.0
SKU3209,3209.0,iphone se (3rd gen),apple,mobile,mdl3209,55778.0,2023-05-23,2025,new,aluminium,4.0,10x20x5,india,9,3.0
SKU3210,3210.0,galaxy s23,samsung,mobile,mdl3210,72212.0,2022-02-25,2025,new,plastic,4.0,10x20x5,india,9,4.0
SKU3211,3211.0,samsung furniture device,samsung,furniture,mdl3211,37162.0,2024-09-28,2025,new,plastic,9.0,10x20x5,india,4,2.0
SKU3212,3212.0,"ipad pro 11""",apple,electronics,mdl3212,64978.0,2023-01-16,2025,new,plastic,6.0,10x20x5,india,3,6.0
SKU3213,3213.0,apple furniture device,apple,furniture,mdl3213,64631.0,2023-10-04,2025,refurbished,metal,3.0,10x20x5,india,5,6.0
SKU3214,3214.0,iphone 14,apple,mobile,mdl3214,90814.0,2022-07-15,2025,new,aluminium,5.0,10x20x5,india,8,3.0
SKU3215,3215.0,lenovo thinkphone,lenovo,mobile,mdl3215,24852.0,2022-06-13,2025,new,aluminium,3.0,10x20x5,india,3,10.0
SKU3216,3216.0,galaxy book4 ultra,samsung,laptop,mdl3216,55604.0,2022-10-31,2025,refurbished,plastic,3.0,10x20x5,india,3,9.0
SKU3217,3217.0,dell gaming monitor s2721dgf,dell,electronics,mdl3217,88010.0,2025-03-05,2025,new,plastic,3.0,10x20x5,india,3,9.0
SKU3218,3218.0,apple furniture device,apple,furniture,mdl3218,70254.0,2024-04-17,2025,refurbished,plastic,1.0,10x20x5,india,8,5.0
SKU3219,3219.0,macbook air m1,apple,laptop,mdl3219,81697.0,2023-12-14,2025,new,aluminium,8.0,10x20x5,india,8,10.0
SKU3220,3220.0,macbook air m1,apple,laptop,mdl3220,23000.0,2022-12-20,2025,refurbished,plastic,7.0,10x20x5,india,6,4.0
SKU3221,3221.0,macbook air m2,apple,laptop,mdl3221,85111.0,2024-01-16,2025,refurbished,aluminium,5.0,10x20x5,india,3,3.0
SKU3222,3222.0,dell venue pro 11,dell,mobile,mdl3222,58754.0,2023-05-28,2025,new,plastic,6.0,10x20x5,india,7,6.0
SKU3223,3223.0,galaxy book4 ultra,samsung,laptop,mdl3223,45758.0,2023-07-22,2025,new,metal,8.0,10x20x5,india,3,7.0
SKU3224,3224.0,hp ergonomic mouse,hp,accessories,mdl3224,70922.0,2022-06-05,2025,new,metal,6.0,10x20x5,india,10,5.0
SKU3225,3225.0,apple watch series 9,apple,accessories,mdl3225,22296.0,2022-01-21,2025,new,aluminium,3.0,10x20x5,india,4,4.0
SKU3226,3226.0,magsafe battery pack,apple,accessories,mdl3226,67529.0,2023-06-26,2025,new,metal,6.0,10x20x5,india,8,6.0
SKU3227,3227.0,ideapad slim 5,lenovo,laptop,mdl3227,99831.0,2023-06-08,2025,refurbished,plastic,10.0,10x20x5,india,7,3.0
SKU3228,3228.0,dell universal dock,dell,accessories,mdl3228,80037.0,2024-07-05,2025,new,aluminium,8.0,10x20x5,india,10,10.0
SKU3229,3229.0,galaxy smarttag2,samsung,accessories,mdl3229,87476.0,2024-06-24,2025,refurbished,aluminium,5.0,10x20x5,india,8,3.0
SKU3230,3230.0,ultrasharp 27 monitor,dell,electronics,mdl3230,28224.0,2023-12-22,2025,refurbished,plastic,9.0,10x20x5,india,5,1.0
SKU3231,3231.0,hp wireless keyboard 230,hp,accessories,mdl3231,58681.0,2023-12-28,2025,new,aluminium,2.0,10x20x5,india,8,1.0
SKU3232,3232.0,apple furniture device,apple,furniture,mdl3232,26525.0,2023-10-16,2025,new,plastic,9.0,10x20x5,india,4,6.0
SKU3233,3233.0,lenovo wireless mouse,lenovo,accessories,mdl3233,29437.0,2022-09-02,2025,refurbished,metal,1.0,10x20x5,india,9,10.0
SKU3234,3234.0,latitude 5420,dell,laptop,mdl3234,26099.0,2024-08-07,2025,new,plastic,6.0,10x20x5,india,4,1.0
SKU3235,3235.0,dell furniture device,dell,furniture,mdl3235,74057.0,2022-11-15,2025,new,plastic,8.0,10x20x5,india,5,6.0
SKU3236,3236.0,lenovo furniture device,lenovo,furniture,mdl3236,38668.0,2022-11-03,2025,new,metal,4.0,10x20x5,india,7,9.0
SKU3237,3237.0,lenovo furniture device,lenovo,furniture,mdl3237,64621.0,2022-11-20,2025,new,metal,6.0,10x20x5,india,6,9.0
SKU3238,3238.0,reverb g2 vr headset,hp,electronics,mdl3238,56867.0,2022-07-24,2025,new,aluminium,4.0,10x20x5,india,10,7.0
SKU3239,3239.0,dell furniture device,dell,furniture,mdl3239,38308.0,2023-11-08,2025,new,metal,10.0,10x20x5,india,4,3.0
SKU3240,3240.0,10000mah power bank,samsung,accessories,mdl3240,46518.0,2024-07-10,2025,new,aluminium,4.0,10x20x5,india,9,9.0
SKU3241,3241.0,hp furniture device,hp,furniture,mdl3241,80265.0,2022-10-01,2025,refurbished,plastic,7.0,10x20x5,india,4,1.0
SKU3242,3242.0,envy 13,hp,laptop,mdl3242,36158.0,2023-04-01,2025,new,plastic,3.0,10x20x5,india,4,2.0
SKU3243,3243.0,galaxy a54 5g,samsung,mobile,mdl3243,72818.0,2022-04-28,2025,refurbished,plastic,1.0,10x20x5,india,7,3.0
SKU3244,3244.0,iphone se (3rd gen),apple,mobile,mdl3244,60240.0,2024-11-24,2025,new,aluminium,9.0,10x20x5,india,10,9.0
SKU3245,3245.0,series 7 pro monitor,hp,electronics,mdl3245,53976.0,2023-07-04,2025,refurbished,plastic,8.0,10x20x5,india,4,1.0
SKU3246,3246.0,lenovo furniture device,lenovo,furniture,mdl3246,24845.0,2024-01-20,2025,new,metal,9.0,10x20x5,india,7,2.0
SKU3247,3247.0,victus 16,hp,laptop,mdl3247,44987.0,2022-12-09,2025,refurbished,metal,8.0,10x20x5,india,7,7.0
SKU3248,3248.0,galaxy s24 ultra,samsung,mobile,mdl3248,71332.0,2023-03-05,2025,refurbished,aluminium,1.0,10x20x5,india,9,5.0
SKU3249,3249.0,smart clock 2,lenovo,electronics,mdl3249,25220.0,2022-04-15,2025,refurbished,metal,5.0,10x20x5,india,6,3.0
SKU3250,3250.0,hp elite x3,hp,mobile,mdl3250,30662.0,2022-01-27,2025,new,aluminium,8.0,10x20x5,india,3,2.0
SKU3251,3251.0,thinkpad x1 carbon,lenovo,laptop,mdl3251,22735.0,2022-11-09,2025,new,plastic,1.0,10x20x5,india,8,8.0
SKU3252,3252.0,65w usb-c gan charger,lenovo,accessories,mdl3252,80829.0,2024-04-13,2025,refurbished,metal,4.0,10x20x5,india,6,1.0
SKU3253,3253.0,yoga slim 7i,lenovo,laptop,mdl3253,91166.0,2022-12-11,2025,refurbished,plastic,9.0,10x20x5,india,5,9.0
SKU3254,3254.0,apple furniture device,apple,furniture,mdl3254,47813.0,2022-02-05,2025,new,plastic,3.0,10x20x5,india,5,8.0
SKU3255,3255.0,lenovo legion phone duel,lenovo,mobile,mdl3255,31679.0,2022-01-28,2025,refurbished,metal,7.0,10x20x5,india,6,3.0
SKU3256,3256.0,lenovo thinkphone,lenovo,mobile,mdl3256,46961.0,2022-04-02,2025,refurbished,aluminium,2.0,10x20x5,india,4,9.0
SKU3257,3257.0,"thinkvision monitor 27""",lenovo,electronics,mdl3257,32316.0,2023-09-08,2025,refurbished,aluminium,7.0,10x20x5,india,7,3.0
SKU3258,3258.0,reverb g2 vr headset,hp,electronics,mdl3258,39122.0,2022-08-27,2025,refurbished,metal,4.0,10x20x5,india,8,5.0
SKU3259,3259.0,iphone 14,apple,mobile,mdl3259,61319.0,2024-11-04,2025,new,plastic,8.0,10x20x5,india,5,6.0
SKU3260,3260.0,apple furniture device,apple,furniture,mdl3260,22966.0,2025-03-09,2025,new,plastic,8.0,10x20x5,india,7,1.0
SKU3261,3261.0,dell universal dock,dell,accessories,mdl3261,57247.0,2024-03-20,2025,new,aluminium,2.0,10x20x5,india,3,7.0
SKU3262,3262.0,apple furniture device,apple,furniture,mdl3262,23761.0,2024-12-31,2025,refurbished,plastic,3.0,10x20x5,india,8,7.0
SKU3263,3263.0,legion gaming headset,lenovo,accessories,mdl3263,97590.0,2023-12-31,2025,refurbished,plastic,7.0,10x20x5,india,3,3.0
SKU3264,3264.0,lenovo legion phone duel,lenovo,mobile,mdl3264,75463.0,2024-03-10,2025,new,plastic,2.0,10x20x5,india,3,6.0
SKU3265,3265.0,alienware m16,dell,laptop,mdl3265,42639.0,2022-08-09,2025,refurbished,metal,3.0,10x20x5,india,4,7.0
SKU3266,3266.0,dell furniture device,dell,furniture,mdl3266,78169.0,2023-06-07,2025,refurbished,metal,5.0,10x20x5,india,8,9.0
SKU3267,3267.0,galaxy smarttag2,samsung,accessories,mdl3267,39062.0,2024-06-26,2025,new,aluminium,2.0,10x20x5,india,5,6.0
SKU3268,3268.0,ipad air 5th gen,apple,electronics,mdl3268,46967.0,2024-07-16,2025,new,plastic,1.0,10x20x5,india,4,2.0
SKU3269,3269.0,lenovo legion phone duel,lenovo,mobile,mdl3269,30641.0,2022-01-31,2025,refurbished,plastic,2.0,10x20x5,india,7,8.0
SKU3270,3270.0,dell gaming monitor s2721dgf,dell,electronics,mdl3270,30998.0,2024-10-13,2025,refurbished,plastic,4.0,10x20x5,india,4,5.0
SKU3271,3271.0,hp furniture device,hp,furniture,mdl3271,64543.0,2025-02-28,2025,refurbished,metal,4.0,10x20x5,india,10,3.0
SKU3272,3272.0,dell pro stereo headset,dell,accessories,mdl3272,72711.0,2025-03-15,2025,refurbished,aluminium,10.0,10x20x5,india,7,1.0
SKU3273,3273.0,smart clock 2,lenovo,electronics,mdl3273,79677.0,2023-11-01,2025,new,aluminium,3.0,10x20x5,india,7,10.0
SKU3274,3274.0,galaxy z flip5,samsung,mobile,mdl3274,29050.0,2023-06-21,2025,refurbished,metal,5.0,10x20x5,india,7,2.0
SKU3275,3275.0,lenovo legion phone duel,lenovo,mobile,mdl3275,56770.0,2025-02-01,2025,refurbished,plastic,10.0,10x20x5,india,8,7.0
SKU3276,3276.0,xps 13,dell,laptop,mdl3276,69011.0,2022-07-22,2025,new,metal,2.0,10x20x5,india,10,8.0
SKU3277,3277.0,hp ergonomic mouse,hp,accessories,mdl3277,78556.0,2022-07-14,2025,new,aluminium,3.0,10x20x5,india,6,2.0
SKU3278,3278.0,galaxy book go,samsung,laptop,mdl3278,84226.0,2023-07-30,2025,new,aluminium,7.0,10x20x5,india,5,6.0
SKU3279,3279.0,dell gaming monitor s2721dgf,dell,electronics,mdl3279,67006.0,2024-05-02,2025,new,aluminium,10.0,10x20x5,india,9,10.0
SKU3280,3280.0,hp wireless keyboard 230,hp,accessories,mdl3280,54783.0,2022-01-20,2025,refurbished,aluminium,1.0,10x20x5,india,6,10.0
SKU3281,3281.0,apple tv 4k,apple,electronics,mdl3281,57650.0,2024-11-30,2025,refurbished,plastic,5.0,10x20x5,india,6,9.0
SKU3282,3282.0,studio display,apple,electronics,mdl3282,25724.0,2023-05-22,2025,refurbished,aluminium,9.0,10x20x5,india,9,3.0
SKU3283,3283.0,dell furniture device,dell,furniture,mdl3283,22488.0,2023-07-19,2025,new,metal,3.0,10x20x5,india,6,4.0
SKU3284,3284.0,lenovo wireless mouse,lenovo,accessories,mdl3284,52707.0,2022-06-18,2025,new,plastic,1.0,10x20x5,india,10,2.0
SKU3285,3285.0,lenovo furniture device,lenovo,furniture,mdl3285,35730.0,2022-08-31,2025,refurbished,metal,10.0,10x20x5,india,10,4.0
SKU3286,3286.0,"macbook pro 14"" m3",apple,laptop,mdl3286,26917.0,2024-06-05,2025,new,metal,3.0,10x20x5,india,10,1.0
SKU3287,3287.0,hp wireless keyboard 230,hp,accessories,mdl3287,31654.0,2022-11-25,2025,new,metal,4.0,10x20x5,india,8,4.0
SKU3288,3288.0,galaxy book go,samsung,laptop,mdl3288,62744.0,2023-11-03,2025,refurbished,metal,8.0,10x20x5,india,8,6.0
SKU3289,3289.0,hp ergonomic mouse,hp,accessories,mdl3289,93558.0,2024-03-01,2025,new,metal,5.0,10x20x5,india,4,9.0
SKU3290,3290.0,hp elite x3,hp,mobile,mdl3290,80958.0,2022-01-27,2025,refurbished,metal,8.0,10x20x5,india,5,2.0
SKU3291,3291.0,pavilion 15,hp,laptop,mdl3291,26292.0,2022-12-12,2025,refurbished,aluminium,5.0,10x20x5,india,8,5.0
SKU3292,3292.0,series 7 pro monitor,hp,electronics,mdl3292,98752.0,2024-02-03,2025,new,plastic,2.0,10x20x5,india,4,4.0
SKU3293,3293.0,galaxy book4 ultra,samsung,laptop,mdl3293,79506.0,2024-08-21,2025,refurbished,metal,4.0,10x20x5,india,4,7.0
SKU3294,3294.0,galaxy s23,samsung,mobile,mdl3294,77316.0,2022-01-22,2025,refurbished,plastic,6.0,10x20x5,india,9,6.0
SKU3295,3295.0,victus 16,hp,laptop,mdl3295,56185.0,2023-03-27,2025,refurbished,plastic,3.0,10x20x5,india,3,2.0
SKU3296,3296.0,alienware m16,dell,laptop,mdl3296,37286.0,2022-02-24,2025,new,aluminium,5.0,10x20x5,india,3,8.0
SKU3297,3297.0,iphone 14,apple,mobile,mdl3297,56119.0,2022-04-26,2025,refurbished,aluminium,5.0,10x20x5,india,4,4.0
SKU3298,3298.0,dell furniture device,dell,furniture,mdl3298,29782.0,2024-01-08,2025,new,aluminium,6.0,10x20x5,india,10,8.0
SKU3299,3299.0,ultrasharp 27 monitor,dell,electronics,mdl3299,87762.0,2022-05-24,2025,refurbished,plastic,4.0,10x20x5,india,4,1.0
SKU3300,3300.0,envy 13,hp,laptop,mdl3300,49551.0,2024-12-17,2025,refurbished,plastic,4.0,10x20x5,india,5,10.0
SKU3301,3301.0,hp wireless keyboard 230,hp,accessories,mdl3301,54822.0,2023-02-04,2025,new,plastic,9.0,10x20x5,india,4,10.0
SKU3302,3302.0,magic keyboard,apple,accessories,mdl3302,36359.0,2022-02-16,2025,new,metal,7.0,10x20x5,india,7,10.0
SKU3303,3303.0,hp elite x3,hp,mobile,mdl3303,68913.0,2023-03-06,2025,refurbished,metal,2.0,10x20x5,india,9,2.0
SKU3304,3304.0,"macbook pro 14"" m3",apple,laptop,mdl3304,34366.0,2025-02-27,2025,refurbished,metal,2.0,10x20x5,india,3,3.0
SKU3305,3305.0,samsung furniture device,samsung,furniture,mdl3305,23683.0,2023-11-15,2025,new,aluminium,10.0,10x20x5,india,8,1.0
SKU3306,3306.0,pavilion 15,hp,laptop,mdl3306,35360.0,2022-03-12,2025,refurbished,plastic,6.0,10x20x5,india,5,8.0
SKU3307,3307.0,"ipad pro 11""",apple,electronics,mdl3307,41535.0,2023-11-25,2025,refurbished,aluminium,5.0,10x20x5,india,10,7.0
SKU3308,3308.0,dell pro stereo headset,dell,accessories,mdl3308,71749.0,2024-07-28,2025,refurbished,metal,3.0,10x20x5,india,4,2.0
SKU3309,3309.0,sprocket photo printer,hp,electronics,mdl3309,64286.0,2024-05-29,2025,new,aluminium,1.0,10x20x5,india,9,3.0
SKU3310,3310.0,"thinkvision monitor 27""",lenovo,electronics,mdl3310,61507.0,2022-02-10,2025,new,plastic,6.0,10x20x5,india,5,1.0
SKU3311,3311.0,dell venue pro 11,dell,mobile,mdl3311,58562.0,2024-07-29,2025,refurbished,aluminium,3.0,10x20x5,india,6,8.0
SKU3312,3312.0,dell venue pro 11,dell,mobile,mdl3312,52025.0,2025-03-06,2025,new,plastic,4.0,10x20x5,india,8,5.0
SKU3313,3313.0,dell docking station wd19s,dell,electronics,mdl3313,72392.0,2024-08-05,2025,refurbished,plastic,2.0,10x20x5,india,4,2.0
SKU3314,3314.0,galaxy z flip5,samsung,mobile,mdl3314,37335.0,2023-12-24,2025,new,plastic,5.0,10x20x5,india,3,10.0
SKU3315,3315.0,apple furniture device,apple,furniture,mdl3315,95624.0,2022-04-27,2025,new,aluminium,5.0,10x20x5,india,4,7.0
SKU3316,3316.0,"macbook pro 14"" m3",apple,laptop,mdl3316,99878.0,2022-12-13,2025,new,aluminium,6.0,10x20x5,india,9,7.0
SKU3317,3317.0,macbook air m1,apple,laptop,mdl3317,36542.0,2024-03-29,2025,refurbished,aluminium,9.0,10x20x5,india,6,8.0
SKU3318,3318.0,apple watch series 9,apple,accessories,mdl3318,33541.0,2022-04-20,2025,new,plastic,6.0,10x20x5,india,3,5.0
SKU3319,3319.0,legion gaming headset,lenovo,accessories,mdl3319,25228.0,2023-05-08,2025,refurbished,metal,5.0,10x20x5,india,4,1.0
SKU3320,3320.0,ideapad slim 5,lenovo,laptop,mdl3320,77675.0,2023-02-02,2025,new,metal,4.0,10x20x5,india,3,2.0
SKU3321,3321.0,thinkpad x1 carbon,lenovo,laptop,mdl3321,59941.0,2024-05-07,2025,new,plastic,9.0,10x20x5,india,4,2.0
SKU3322,3322.0,hp usb-c multiport hub,hp,accessories,mdl3322,52583.0,2023-10-13,2025,refurbished,plastic,6.0,10x20x5,india,7,9.0
SKU3323,3323.0,lenovo wireless mouse,lenovo,accessories,mdl3323,71483.0,2023-07-10,2025,refurbished,plastic,4.0,10x20x5,india,3,7.0
